Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"José De León","BOS",1,0,0,1,1,6.2,10.80000102996836,4.050000386238135,1.350000128746045,0.4375,0.83333333,0.294117647,0.125,90.55995686848958,4.050000386238135,3.2637771221639937,4.035136404037484,3.935223572262503,0.10423962771892548,"Jose De Leon",15463,592254
"Jesse Scholtens","TBR",0,1,0,2,0,8.1,12.960000494384785,3.240000123596196,1.080000041198732,0.36363636363636365,0.47169811,0.391304347,0.125,95.05145160222457,5.40000020599366,3.1702513759829642,2.8951363090515136,2.815206048205175,0.10311102122068405,"Jesse Scholtens",19205,669947
"Bradgley Rodriguez","SDP",1,0,0,7,0,7.2,10.565219581690991,3.521739860563664,0,0.25,0.9,0.5625,0,98.36282113882211,1.1739132868545545,2.288436428850488,3.1351363182067873,4.341715162542353,0.10285652428865433,"Bradgley Rodriguez",29107,699134
"Chase Dollander","COL",2,12,0,21,21,98,7.530612831163432,4.500000350329368,1.653061353182217,0.2972027972027972,0.61746988,0.427152317,0.155172413,97.99836000576701,6.520408670885411,5.10325823232556,5.533095688563707,4.970256466339668,0.10041908919811249,"Chase Dollander",33482,801403
"Yariel Rodríguez","TOR",3,2,2,66,1,73,8.136988002199775,4.191781698102914,0.9863015760242151,0.22826086956521738,0.81218274,0.396825396,0.103896103,95.71789499274789,3.082192425075672,4.173289381079028,4.395410554237729,4.596971243480902,0.0979667603969574,"Yariel Rodriguez",33838,684320
"Easton McGee","MIL",0,0,0,9,0,14.2,7.977273073078202,3.0681819511839237,0.6136363902367847,0.32558139534883723,0.59139785,0.5,0.066666666,92.85397135416666,5.522727512131063,4.278091017025306,3.2714999604816284,3.961915198722921,0.09739084541797638,"Easton McGee",22176,668834
"Trevor Richards","- - -",0,0,0,5,0,5.2,7.94117736156434,3.176470944625736,0,0.5,0.61538462,0.333333333,0,91.31834501378677,7.94117736156434,3.463895679167373,2.429253886067735,4.87789895488376,0.09683394245803356,"Trevor Richards",19309,670950
"Ryan Yarbrough","NYY",3,1,1,19,8,64,7.734375461004702,2.6718751592561696,1.8281251089647477,0.2571428571428571,0.78947368,0.390374331,0.164556962,88.20180806626368,4.359375259839013,4.269079645623342,5.0413864318281485,4.303845854566815,0.09088134765625,"Ryan Yarbrough",16502,642232
"Bryan Hoeing","SDP",1,0,0,7,0,8,5.625002011657481,3.3750012069944884,0,0.32142857142857145,0.75,0.607142857,0,92.81463623046875,3.3750012069944884,2.4489554566069867,3.0101362735032877,4.744593622937431,0.08862105756998062,"Bryan Hoeing",26304,663773
"Jose Espada","BAL",0,0,0,1,0,3,12,0,0,0.2,1,0.4,0,93.83982631138393,0,0.05058534437600371,0.4684696515401212,2.0102089663346616,0.0865260437130928,"Jose Espada",21131,664744
"Colin Selby","BAL",0,2,0,11,0,14,9.000000613076388,1.285714373296627,1.285714373296627,0.3333333333333333,0.85526316,0.477272727,0.142857142,95.73058319091797,3.214285933241567,3.5090493802559624,3.4208506233838154,3.105447059550336,0.08596513420343399,"Colin Selby",24986,681882
"Justin Martinez","ARI",1,2,5,17,0,15.1,12.913045352258216,7.043479283049935,0.586956606920828,0.20689655172413793,0.67961165,0.551724137,0.111111111,99.88131975446429,4.108696248445796,3.208426814051838,4.0481799289725195,4.1052877959440135,0.08295489102602005,"Justin Martinez",24453,679885
"Luis Garcia","HOU",1,0,0,2,2,7.2,8.217391985801363,1.1739131408287662,2.3478262816575324,0.058823529411764705,0.90909091,0.263157894,0.181818181,91.18154296875,3.521739422486299,2.1328906116964257,5.48296259986432,4.303718910255233,0.07997837662696838,"Luis Garcia",23735,677651
"Dedniel Núñez","NYM",0,0,0,10,0,9.2,10.241380994300348,5.5862078150729175,0.9310346358454862,0.21739130434782608,0.66037736,0.208333333,0.066666666,96.22535196940105,4.655173179227431,5.242713290198806,4.066170954052273,5.113697649250579,0.07946595549583435,"Dedniel Nunez",23055,673380
"Brandon Eisert","CHW",3,8,2,72,3,69.2,9.559811055258331,3.2296658970467336,1.5502396305824322,0.33157894736842103,0.78231293,0.395,0.151898734,89.79812049865723,4.3923456199835575,4.093203990229715,4.541835242253809,4.0508887895597265,0.07887999853119254,"Brandon Eisert",27668,685126
"Rafael Montero","- - -",1,2,0,59,0,60.1,8.651935251593187,5.519338005326688,0.7458564872063093,0.24183006535947713,0.625,0.484076433,0.089285714,95.20829644344391,4.475138923237855,3.575084524346439,4.129611634481867,4.483270288364953,0.07763204537332058,"Rafael Montero",12760,606160
"Brent Suter","CIN",1,2,0,48,3,67.2,7.049261746078805,2.3940888948946886,1.4630543246578653,0.28019323671497587,0.69293478,0.436619718,0.135802469,,4.5221679125788565,4.084990637547718,4.568633989841262,4.300863784854867,0.07748890109360218,"Brent Suter",13942,608718
"Nick Burdi","BOS",0,0,0,4,0,5.1,8.43750050291422,3.375000201165688,0,0.35714285714285715,1,0.571428571,0,94.8283755653783,0,4.812671054316769,2.385136273503301,2.9632885510118148,0.07523445039987564,"Nick Burdi",16074,595897
"Chase Silseth","LAA",0,0,0,10,0,11,10.636365480659741,4.909091760304496,0.8181819600507494,0.32142857142857145,0.96153846,0.535714285,0.111111111,95.54070963541666,1.6363639201014988,4.047567105007524,3.862409171585231,3.942014079311156,0.07274122536182404,"Chase Silseth",30074,681217
"Marcus Stroman","NYY",3,2,0,9,9,39,6.00000058687656,3.692308053462498,1.384615520048437,0.304,0.65298507,0.465116279,0.130434782,89.63962227957589,6.230769840217966,5.85484592864607,5.186418570130398,5.00488030828515,0.07207655906677246,"Marcus Stroman",13431,573186
"Erik Miller","SFG",4,1,0,36,0,30,6.600002098084163,6.000001907349239,0,0.2891566265060241,0.89361702,0.475,0,97.25404659431138,1.5000004768373099,4.567040081595103,3.9684699164497372,5.150470433540063,0.0718797966837883,"Erik Miller",26252,669062
"Brady Basso","ATH",1,1,0,11,1,11.2,6.171429412219104,6.942858088746491,0,0.3076923076923077,0.80952381,0.589743589,0,92.83814808238637,2.314286029582164,4.142540653765231,4.07799358951804,5.399484610809367,0.06834767758846283,"Brady Basso",25582,669620
"Jackson Jobe","DET",4,1,0,10,10,49,7.163265306122449,4.959183673469388,1.2857142857142858,0.2727272727272727,0.78220859,0.432432432,0.120689655,96.7483771829044,4.224489795918367,4.912403047515028,5.1759526447374,5.143725711228896,0.06690920889377594,"Jackson Jobe",30203,695549
"Ryne Stanek","NYM",4,6,3,65,0,56,9.321431111316985,5.142858544174888,1.1250003065382566,0.310126582278481,0.62659847,0.327272727,0.0875,98.61234169069193,5.303572873680353,4.461877656697794,4.40299380652768,4.980478699300598,0.06680715829133987,"Ryne Stanek",15947,592773
"Austin Warren","NYM",1,0,0,5,0,9.1,8.678572610933115,3.8571433826369397,0.9642858456592349,0.2,1,0.38095238,0.1,93.86125102796052,0.9642858456592349,4.346555750240113,3.8851364203861922,4.144142864381456,0.06618193536996841,"Austin Warren",24937,681810
"Philip Abner","ARI",0,0,0,5,0,3.2,12.272736582881329,7.363641949728797,0,0.5,0.75,0.3,0,90.43641075721153,4.909094633152532,4.003661201008114,2.862408838587202,5.385256903913248,0.06417672336101532,"Philip Abner",33821,691769
"Patrick Monteverde","MIA",0,0,0,1,0,3.2,9.818183520608992,2.454545880152248,0,0.6,0.6,0.333333333,0,90.11736591045673,9.818183520608992,4.380212988997938,1.771499718122205,4.714820738542629,0.06190361827611923,"Patrick Monteverde",29564,687287
"J.P. France","HOU",1,0,0,2,0,4,11.25,4.5,0,0.2222222222222222,0.75,0.111111111,0,92.43125180844908,2.25,4.150087173585069,2.1351363182067873,4.447745290398598,0.06137549504637718,"J.P. France",21212,641585
"Ryan Burr","TOR",1,0,0,2,0,2,13.500006437304705,4.500002145768235,0,0.25,1,0.5,0,93.88928985595703,0,2.017182864217771,1.635135602950709,3.1768756529041933,0.05930504947900772,"Ryan Burr",17536,621114
"Yennier Cano","BAL",3,7,2,65,0,58,8.224139553755311,3.7241386658514615,1.0862071108733429,0.3353658536585366,0.66919192,0.548192771,0.155555555,94.81643288352272,5.12069066554576,3.634526539132518,4.273067577216956,3.900279041001923,0.058927904814481735,"Yennier Cano",25911,666974
"Mick Abel","- - -",3,4,0,10,8,39,9,3.6923076923076925,1.8461538461538463,0.3181818181818182,0.6557377,0.364406779,0.166666666,96.20432176776961,6.230769230769231,5.071441696705742,5.109495292565761,4.340353936415452,0.05854146182537079,"Mick Abel",27756,690953
"Anthony Banda","LAD",5,1,0,71,1,65,8.446156204530427,4.7076936221972865,1.107692616987597,0.22699386503067484,0.83094556,0.394117647,0.102564102,95.98503566267021,3.184616273839341,3.5919418638417646,4.519752089441283,4.769839337025303,0.05807153880596161,"Anthony Banda",14706,607455
"Tomoyuki Sugano","BAL",10,10,0,30,30,157,6.076433121019108,2.0636942675159236,1.89171974522293,0.2845528455284553,0.77283372,0.40229885,0.156398104,92.71257716049382,4.643312101910828,5.78725270152475,5.35806625451252,4.697601257198176,0.05778937041759491,"Tomoyuki Sugano",35321,608372
"Keaton Winn","SFG",0,0,0,7,0,10,8.1,1.8,0.9,0.36666666666666664,0.71428571,0.516129032,0.09090909,95.7239621184593,4.5,3.272546706813833,3.2351363182067874,3.6310495644807816,0.0577826127409935,"Keaton Winn",23499,676775
"Matt Krook","ATH",0,0,0,3,0,3.1,8.100003089905965,2.7000010299686545,0,0.45454545454545453,0.66666667,0.3,0,,5.400002059937309,4.380544107965548,2.235135974883902,4.547745829266361,0.057288412004709244,"Matt Krook",19315,640454
"Tyler Matzek","NYY",0,0,0,7,0,6.1,9.947370418221407,7.105264584443862,0,0.4782608695652174,0.8125,0.304347826,0,94.53868836241882,4.263158750666317,5.303270015239572,3.293031086749984,5.970789381647725,0.056839264929294586,"Tyler Matzek",10058,554431
"Tom Cosgrove","CHC",0,0,0,2,0,4,6.75,2.25,0,0.25,0.75,0.583333333,0,,2.25,1.499632423935464,2.3851363182067873,3.5414408043026926,0.05583610758185387,"Tom Cosgrove",23443,676680
"Zach Thompson","ATL",0,0,0,2,0,3.2,7.363637640456744,2.454545880152248,0,0,1,0.375,0,91.28299082880434,0,1.2448783845967504,2.316954358156038,4.419326515599199,0.05518478900194168,"Zach Thompson",16094,605507
"Joey Lucchesi","SFG",0,1,0,38,0,38.1,7.278261835282279,2.8173916781737853,0.9391305593912618,0.2672413793103448,0.73732719,0.529914529,0.111111111,92.7379042227057,3.756522237565047,3.5291088506100667,3.9699190376656865,4.061291623683473,0.05069467052817345,"Joey Lucchesi",19320,664192
"Tanner Rainey","- - -",0,1,0,13,0,9.2,10.241382004673927,8.379312549278668,0,0.3076923076923077,0.33333333,0.48,0,95.3533613096993,11.172416732371556,5.606187323701676,3.962722742826902,4.600684006440442,0.05043074628338218,"Tanner Rainey",17610,663432
"Cristian Mena","ARI",1,0,0,3,0,6.2,10.80000102996836,4.050000386238135,1.350000128746045,0.14285714285714285,1,0.533333333,0.25,95.23683324353448,1.350000128746045,3.0522396782554115,4.035136404037484,3.010179895166739,0.050377752631902695,"Cristian Mena",27974,691441
"Justin Steele","CHC",3,1,0,4,4,22.2,8.338235527998854,1.9852941733330607,1.9852941733330607,0.26666666666666666,0.75,0.415384615,0.217391304,,4.764706015999345,4.975320175807622,4.943959898354687,3.6407247547532093,0.0489722415804863,"Justin Steele",17312,657006
"Hunter Strickland","LAA",1,2,1,19,0,22,5.727273720355245,4.090909800253747,0.8181819600507494,0.23076923076923078,0.74380165,0.323076923,0.066666666,93.62340353260869,3.2727278402029976,3.959698654304524,4.407863811619064,5.3284175823222535,0.04603298753499985,"Hunter Strickland",7836,519326
"Nick Sandlin","TOR",0,2,1,19,0,16.1,8.8163292760512,4.4081646380256,1.1020411595064,0.21951219512195122,0.76923077,0.372093023,0.1,91.31363118489584,2.2040823190128,4.378553594821844,4.604524530881987,4.9005319472980515,0.04581440985202789,"Nick Sandlin",20517,680704
"Colton Gordon","HOU",6,4,1,20,14,86,7.534883720930233,1.9883720930232558,2.197674418604651,0.30943396226415093,0.73995772,0.314487632,0.168,90.91939453125,5.337209302325581,4.629926967687093,5.3676944577416705,4.434176019943037,0.04442325234413147,"Colton Gordon",31312,676467
"Ezequiel Duran","TEX",0,0,0,4,0,3.1,0,0,0,0.09090909090909091,1,0.363636363,0,41.5854833984375,0,2.02186853574634,3.1351363182067877,5.910267349494079,0.0433516763150692,"Ezequiel Duran",23733,677649
"Ian Hamilton","NYY",2,1,0,36,1,40,9.450001802444802,4.950000944137753,1.1250002145767621,0.23958333333333334,0.70454545,0.37755102,0.119047619,95.43077177159927,4.275000815391696,4.125498233443047,4.385136556625412,4.3789628359821355,0.03976694215089083,"Ian Hamilton",19261,641656
"Jovani Morán","BOS",0,0,0,2,0,4,11.25,6.75,0,0.4166666666666667,0.625,0.416666666,0,92.22897865032327,6.75,3.984663743795464,2.8851363182067873,4.426875633001328,0.03893471509218216,"Jovani Moran",20422,663558
"Tim Mayza","- - -",0,0,0,15,0,16.2,8.100001699447988,2.7000005664826627,1.080000226593065,0.3,0.80188679,0.557692307,0.117647058,94.05477469308036,3.780000793075728,3.0664358696451584,4.155136532211349,4.167710635939932,0.03864835947751999,"Tim Mayza",15042,641835
"Noah Murdock","ATH",1,1,0,14,0,17,11.117649553556904,10.588237670054193,0,0.4727272727272727,0.47916667,0.425925925,0,,13.235297087567742,5.591546028143833,4.54690134088068,6.270022138191296,0.03846634551882744,"Noah Murdock",27908,668716
"Joe Rock","TBR",0,0,0,3,0,7.2,12.91304454911643,2.3478262816575324,1.1739131408287662,0.3157894736842105,0.9375,0.55,0.2,93.86683238636364,2.3478262816575324,3.2887747324452112,3.5264406984830425,2.836270629157963,0.03451744467020035,"Joe Rock",30016,697812
"Omar Cruz","SDP",0,0,0,2,0,3.2,12.272729400761241,7.363637640456744,0,0.4,0.71428571,0.3,0,93.281220703125,4.909091760304496,3.6418803425888235,2.8624089981898706,4.964781155633031,0.0319848470389843,"Omar Cruz",23875,678316
"Touki Toussaint","LAA",0,0,0,1,0,2,13.5,4.5,0,0.5714285714285714,0.6,0.428571428,0,,9,3.4749185666173465,1.6351363182067873,2.4060059756040575,0.031969279050827026,"Touki Toussaint",16929,657053
"Luis Curvelo","TEX",1,1,0,17,0,19,9.473686112591816,4.736843056295908,1.4210529168887724,0.27450980392156865,0.61403509,0.277777777,0.1,96.3050390625,5.68421166755509,3.696479498965274,4.661452414124358,5.043146145697108,0.03068869188427925,"Luis Curvelo",24710,681168
"Weston Wilson","PHI",0,0,0,2,0,3,0,0,0,0.25,1,0.166666666,0,52.54621039496528,0,4.546050900076462,3.1351363182067877,5.704701842864355,0.03021027334034443,"Weston Wilson",19358,642215
"Logan Davidson","LAA",0,0,0,1,0,1,9,0,0,0,1,0,0,65.07537841796875,0,0.03004849684733632,1.1351363182067873,4.218614947795868,0.02976216934621334,"Logan Davidson",25844,669722
"Michael Kopech","LAD",0,0,0,14,0,11,9.818183520608992,10.636365480659741,0,0.21428571428571427,0.84210526,0.285714285,0,97.36109293193718,2.454545880152248,4.57553756688032,4.49877291829137,5.760196212757266,0.029668323695659637,"Michael Kopech",17282,656629
"Casey Lawrence","- - -",1,2,0,6,0,17.2,3.566037864182593,0.5094339805975133,1.0188679611950267,0.34782608695652173,0.51587302,0.408450704,0.08,88.31436326768663,4.075471844780107,8.212331738699707,4.154004279401813,4.86401276928529,0.029033963568508625,"Casey Lawrence",11121,596271
"Paul Sewald","- - -",1,1,2,22,0,19.2,9.152545331710987,2.745763599513296,1.8305090663421975,0.27450980392156865,0.70652174,0.145454545,0.105263157,90.59349530194257,4.576272665855494,3.7155691078253095,4.6605605401586185,4.995446782091259,0.028261259198188782,"Paul Sewald",13892,623149
"Cody Bolton","CLE",0,0,0,1,0,2,4.5,0,0,0.4444444444444444,0.25,0.333333333,0,94.60850016276042,13.5,6.430398601148714,2.1351363182067873,4.447745290398598,0.027453415095806122,"Cody Bolton",23265,675989
"Jack Little","LAD",0,0,0,2,0,3,6,3,0,0.4,0.66666667,0.3,0,93.642138671875,6,2.8442989343483376,3.8018029848734542,6.371368509531022,0.02628142200410366,"Jack Little",26152,669193
"Bryce Miller","SEA",4,6,0,18,18,90.1,7.37269414206046,3.3874540652710223,1.6937270326355112,0.2878787878787879,0.6873823,0.379061371,0.154545454,95.0196042640187,5.678967109424949,5.297150184074358,5.172036801899167,4.602937042483761,0.02594541199505329,"Bryce Miller",29837,682243
"Nick Raquet","STL",0,0,0,2,0,2,4.5,4.5,0,0,1,0.4,0,91.30806477864583,0,1.7863257677746338,3.6351363182067873,5.176875633001328,0.025604872032999992,"Nick Raquet",20333,675919
"Gerson Garabito","TEX",0,0,0,3,0,8,9.000001072883734,1.1250001341104667,1.1250001341104667,0.4827586206896552,0.36144578,0.433333333,0.166666666,93.883515625,9.000001072883734,5.979388491863813,3.885136407613765,3.4164408378368045,0.02549225650727749,"Gerson Garabito",19835,642520
"Jacob Stallings","COL",0,0,0,1,0,2,4.5,0,0,0.2857142857142857,0.5,0.428571428,0,72.5720955984933,4.5,4.494857576266232,2.1351363182067873,4.447745290398598,0.025257950648665428,"Jacob Stallings",13723,607732
"Scott Effross","NYY",0,0,0,11,0,10.2,5.062500301748532,2.531250150874266,0.843750050291422,0.36585365853658536,0.51136364,0.5,0.09090909,89.2533671061198,8.43750050291422,5.005882276823844,4.072636374086145,4.443805064591393,0.02351122908294201,"Scott Effross",18384,664123
"Jose Trevino","CIN",0,0,0,2,0,2.1,3.8571433826369397,3.8571433826369397,0,0.4,0.8,0.1,0,56.152352792245374,3.8571433826369397,9.62781297885975,3.5637078051664473,7.528180869040428,0.02260509319603443,"Jose Trevino",16725,624431
"Jose Herrera","ARI",0,0,0,2,0,2,0,0,0,0.4,0.75,0.5,0,43.64741120515046,4.5,7.730075913857469,3.1351363182067873,3.9060059756040575,0.0221725907176733,"Jose Herrera",17040,645444
"Reiver Sanmartin","CIN",0,0,0,1,0,1.2,10.800004119874618,5.400002059937309,0,0.4,0.66666667,0.6,0,92.81376139322917,0,2.5579397064155502,2.535136089324864,4.385223972830832,0.021655071526765823,"Reiver Sanmartin",19754,665665
"Christian Montes De Oca","ARI",0,0,0,1,0,2.2,6.750001609325793,3.3750008046628963,0,0,1,0.5,0,95.88252258300781,0,0.6944985565492594,2.760136228799799,4.494593371470464,0.020498575642704964,"Christian Montes De Oca",30206,801216
"Jhonathan Díaz","SEA",0,0,0,1,0,1.1,6.750001609325793,0,0,0.25,1,0.25,0,90.01812744140625,0,2.820876352185373,1.6351359605788334,3.9477454841397206,0.020374450832605362,"Jhonathan Diaz",20298,646242
"Christian Koss","SFG",0,0,0,4,0,4,0,0,0,0.25,1,0.375,0,83.52696736653645,0,5.810163540227249,3.1351363182067873,5.447745290398598,0.020038489252328873,"Christian Koss",27653,683766
"Joel Peguero","SFG",3,1,0,17,0,22.1,6.850747828867403,3.2238813312317194,0.8059703328079298,0.22033898305084745,0.79207921,0.533333333,0.086956521,99.92913348858173,2.4179109984237894,3.4258502969804745,3.851554391813836,4.275136767697081,0.019762089475989342,"Joel Peguero",21951,666711
"Nathan Wiles","ATL",0,0,0,1,0,1,9,0,0,0.6666666666666666,0.25,0.166666666,0,93.91670057508681,27,8.344391917746101,1.1351363182067873,2.6768756330013277,0.01974187046289444,"Nathan Wiles",25474,686249
"Connor Seabold","- - -",0,0,0,7,0,10.1,8.709678491122153,5.225807094673291,0.8709678491122153,0.3548387096774194,0.78313253,0.34375,0.058823529,92.34122548204788,4.3548392455610765,4.451051673890457,4.199652578232829,5.477998059878718,0.01787734031677246,"Connor Seabold",19695,657756
"Ali Sánchez","TOR",0,0,0,1,0,1,9,0,0,0.6,0.33333333,0.2,0,54.80084228515625,18,5.898993044825104,1.1351363182067873,7.302093577384949,0.01780962385237217,"Ali Sanchez",18551,645305
"Michael Stefanic","TOR",0,0,0,1,0,1,0,0,0,0,1,0,0,61.37197004045759,0,0.43123565731247404,3.1351363182067873,7.7603542625904085,0.01780962385237217,"Michael Stefanic",25353,683021
"Justin Bruihl","TOR",0,0,0,15,0,13.2,11.853661569508745,4.6097572770311785,1.3170735077231939,0.4594594594594595,0.70247934,0.461538461,0.2,,5.2682940308927755,3.666574124833964,4.159526824213716,3.3851895393531017,0.01780243217945099,"Justin Bruihl",23779,677865
"Andre Granillo","STL",1,0,1,14,0,21,7.714287816262331,3.000000817435351,1.285714636043722,0.3064516129032258,0.73643411,0.28125,0.09375,94.4965587797619,4.714286998826981,3.8929608522722075,4.4208509542505094,4.913025282330004,0.01708897389471531,"Andre Granillo",29542,701552
"Niko Kavadas","LAA",0,0,0,1,0,1.2,5.400002059937309,5.400002059937309,0,0.42857142857142855,1,0.428571428,0,55.8117822265625,0,8.211513486642277,3.7351365470887106,4.660180488841695,0.016222771257162094,"Niko Kavadas",29782,694359
"José Quijada","LAA",0,0,0,2,0,1.1,20.250004827977378,13.500003218651585,0,0.3333333333333333,1,0.333333333,0,95.31878167229729,0,7.08023670885252,3.1351363182067873,3.1351363182067873,0.016210263594985008,"Jose Quijada",19200,650671
"Brooks Kriske","- - -",0,1,0,16,0,18,9.000000476837183,7.500000397364319,0.5000000264909547,0.35185185185185186,0.5952381,0.388888888,0.05,93.3585195899906,7.500000397364319,4.575543718081196,4.357358605184676,5.348180118563112,0.01605823915451765,"Brooks Kriske",21189,621139
"Isiah Kiner-Falefa","TOR",0,0,0,1,0,0.2,0,0,0,0,1,0,0,68.77761404854911,0,0.057623709351546676,3.1351363182067877,7.760359087073711,0.01565585471689701,"Isiah Kiner-Falefa",16512,643396
"Freddy Tarnok","MIA",1,0,1,5,0,7.1,12.272727804735695,4.909091121894278,1.2272727804735695,0,0.86956522,0.692307692,0.333333333,95.2817715731534,2.454545560947139,2.5108432945250936,4.226045456405516,3.0840296720436857,0.01351338904350996,"Freddy Tarnok",23324,676206
"Ryan Borucki","- - -",1,3,0,39,0,35,8.22857367067982,4.11428683533991,1.0285717088349775,0.2717391304347826,0.64356436,0.544444444,0.16,,4.628572689757399,4.932217250725725,4.249422336111346,3.8649503133471343,0.013096671551465988,"Ryan Borucki",16350,621366
"Nolan Hoffman","PHI",0,0,0,1,0,1,18,9,0,0.75,0.25,0.5,0,94.43245152064732,27,2.0076604700769285,2.1351363182067873,2.1351363182067873,0.012630937620997429,"Nolan Hoffman",23381,676510
"Willie MacIver","ATH",0,0,0,2,0,2,0,0,0,0.4,1,0.7,0,41.21321275499132,0,3.8975485004785653,3.1351363182067873,4.676875633001328,0.012610062025487423,"Willie MacIver",24641,680862
"Davis Daniel","ATL",0,1,0,3,2,10,8.1,6.3,0.9,0.2857142857142857,0.70512821,0.344827586,0.071428571,89.75086302398354,5.4,6.804241802401894,5.035136318206787,5.893571358919144,0.012015130021609366,"Davis Daniel",27582,669721
"Ryan Fitzgerald","MIN",0,0,0,2,0,2,0,0,0,0.25,1,0.125,0,50.16455078125,0,15.06462965662695,3.1351363182067873,6.218614947795868,0.011917841620743275,"Ryan Fitzgerald",24622,680837
"Austin Hedges","CLE",0,0,0,3,0,3,3,3,0,0.42857142857142855,0.71428571,0.357142857,0,70.63630022321429,6,9.962503960815356,3.468469651540121,5.524122071266175,0.011791403405368328,"Austin Hedges",12976,595978
"John Curtiss","ARI",3,2,1,30,0,36.2,5.890910112365395,1.227272940076124,1.227272940076124,0.22429906542056074,0.59259259,0.29090909,0.1,94.24855696950172,3.9272734082435967,4.277508905200564,4.00786374226092,4.337508319594123,0.010215927846729755,"John Curtiss",16128,595928
"Grant Holman","ATH",4,2,0,22,2,23,6.6521752921758095,3.521739860563664,1.1739132868545545,0.3150684931506849,0.6918239,0.434210526,0.1,94.70824432373047,5.086957576369737,5.301489967293237,4.656875764129358,4.9721879792320545,0.010156850330531597,"Grant Holman",30002,680880
"Luke Williams","ATL",0,0,0,6,0,6,6.000000953674468,1.500000238418617,1.500000238418617,0.2631578947368421,0.89285714,0.25,0.09090909,63.015164227552816,3.000000476837234,3.885755277085869,4.46846986346778,5.128325378805647,0.009064296260476112,"Luke Williams",19931,663897
"Brian Van Belle","TBR",1,0,0,4,0,8.1,6.480000247192392,0,2.160000082397464,0.39285714285714285,0.78431373,0.333333333,0.166666666,90.806591796875,5.40000020599366,3.5245256812554566,4.815136382293704,3.9152409612695562,0.008833475410938263,"Brian Van Belle",27695,687003
"Luis Vázquez","BAL",0,0,0,4,0,4.1,0,2.076923229285257,0,0.23076923076923078,1,0.692307692,0,35.89384608114919,0,6.5548844955157275,3.8274440613018728,4.894802126768245,0.00799758080393076,"Luis Vazquez",23442,676679
"Jake Palisch","CHW",0,0,0,1,0,1,0,0,0,0.5,0.33333333,0.5,0,91.9954605102539,18,9.582997090497077,3.1351363182067873,4.676875633001328,0.007967152632772923,"Jake Palisch",31598,669449
"Alan Trejo","COL",0,0,0,1,0,1,0,0,0,0.3333333333333333,1,1,0,82.95139723557692,0,4.639818690623258,3.1351363182067873,3.1351363182067873,0.0068894317373633385,"Alan Trejo",20056,676701
"Jacob Amaya","CHW",0,0,0,1,0,1,0,0,0,0,1,0,0,48.265848795572914,0,0.2603869089761358,3.1351363182067873,7.7603542625904085,0.0065490067936480045,"Jacob Amaya",23296,676070
"Doug Nikhazy","CLE",0,1,0,2,1,4,11.25,13.5,0,0.4166666666666667,0.45454545,0.25,0,90.35471515266262,13.5,8.633044236282856,5.135136318206787,7.447745290398598,0.006498273462057114,"Doug Nikhazy",30142,680951
"Nate Eaton","BOS",0,0,0,1,0,1,0,0,0,0.5,1,0.5,0,,0,6.797024933269507,3.1351363182067873,4.676875633001328,0.006034383550286293,"Nate Eaton",25055,681987
"Willi Castro","MIN",0,0,0,1,0,1,0,0,0,0.25,1,0,0,54.64143371582031,0,1.7540393069754199,3.1351363182067873,7.7603542625904085,0.005958920810371637,"Willi Castro",17338,650489
"Anthony Seigler","MIL",0,0,0,1,0,1,0,0,0,0.25,1,0.25,0,69.72774436257102,0,0.3580140596490219,3.1351363182067873,7.7603542625904085,0.005860093981027603,"Anthony Seigler",23802,678011
"Jacob Barnes","TOR",0,1,0,6,0,8,5.625000670552334,3.3750004023314,1.1250001341104667,0.3333333333333333,0.34482759,0.392857142,0.1,94.03932472511575,9.000001072883734,6.2251167755083205,4.635136497020743,4.937310676535888,0.005687764845788479,"Jacob Barnes",12323,606930
"Garrett Hampson","STL",0,0,0,1,0,1,0,0,0,0,1,0.666666666,0,46.928131103515625,0,1.2641265119029022,3.1351363182067873,4.676875633001328,0.005371824372559786,"Garrett Hampson",19262,641658
"Carlos Rodriguez","MIL",1,0,0,4,0,9.2,10.241379983926969,8.379310895940248,0.9310345439933608,0.41379310344827586,0.72815534,0.3,0.0625,93.92912688078704,6.517241807953526,3.9644461204133514,4.997205406193509,6.204222282481092,0.0050191087648272514,"Carlos Rodriguez",30161,692230
"Justin Garza","NYM",0,0,0,5,0,6.2,4.050000386238135,1.350000128746045,1.350000128746045,0.30434782608695654,0.65789474,0.375,0.111111111,95.96263122558594,5.40000051498418,6.1275578930733285,4.635136461257948,4.7664845487569085,0.005003815051168203,"Justin Garza",19784,621057
"Jake Rogers","DET",0,0,0,4,0,3.2,0,0,0,0.3333333333333333,0.83333333,0.4,0,75.82619018554688,2.454545880152248,9.278789011677608,3.9533182782575365,6.055690435700697,0.004288629628717899,"Jake Rogers",19452,668670
"Tomás Nido","DET",0,0,0,1,0,1.2,0,0,0,0,1,0.4,0,54.164767795138886,0,1.4750229746463008,4.935137004852557,7.7102688301115085,0.004248898010700941,"Tomas Nido",13755,621512
"Austin Slater","NYY",0,0,0,1,0,0.2,0,0,0,0.3333333333333333,1,1,0,38.47423095703125,0,4.006741990999732,3.1351363182067877,3.1351363182067877,0.004225842654705048,"Austin Slater",16153,596103
