Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,Name,MLBAMID,playerids,PlayerId
SEA,Mariners,2,6,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.213623,0.296736,0.380693,0.677429,0.297966,0.0785694,0.303278,0.259067,0.16707,3.07747,0.276645,-0.000131667,,0.723041,-0.0836406,0.0,-0.0113247,-0.0114564,0.0123739,-0.040965824387967587,-0.07314814627170563,96.3327,2.6,1.3,2.6,1.3,999.0,0.0,OF,/players/brennen-davis/sa3007876/stats/batting,11.0,AL,Brennen Davis,680695,sa3007876,sa3007876
BAL,Orioles,2,5,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.206185,0.295412,0.303861,0.599273,0.271755,0.0946276,0.259848,0.364165,0.0976766,4.23862,0.273027,-0.000178875,,0.531578,-0.210627,-0.0159922,-0.00631725,-0.00649612,0.0120709,-0.20498085860162973,0.1066929791122675,73.1903,3.6,1.8,3.6,1.8,999.0,0.0,C,/players/maverick-handley/26106/stats/batting,2.0,AL,Maverick Handley,668974,26106,26106
NYM,Mets,3,12,14,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.215982,0.289192,0.385984,0.675175,0.294738,0.0885945,0.279392,0.317098,0.170002,4.79027,0.270647,-0.0011236,,1.41922,-0.20435,-0.0234779,-0.0185631,-0.0196867,0.0119334,-0.16965863294899464,-0.17070014029741287,90.7911,10.7,3.566666666,10.7,3.566666666,999.0,0.04166667,OF,/players/mj-melendez/22197/stats/batting,25.0,NL,MJ Melendez,669004,22197,22197
SDP,Padres,2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.221894,0.264382,0.358733,0.623115,0.271207,0.049416,0.244834,0.201834,0.136839,3.06953,0.269161,-0.000159,,0.52878,-0.213425,-0.0238055,-0.00616401,-0.00632301,0.0118846,-0.1916321669705212,0.09887970238924026,75.1091,-0.4,-0.2,-0.4,-0.2,999.0,0.0,C,/players/rodolfo-durn/sa877500/stats/batting,29.0,NL,Rodolfo Durán,660710,sa877500,sa877500
SDP,Padres,3,13,14,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.232364,0.286206,0.354053,0.640259,0.281429,0.0591058,0.183355,0.322357,0.121689,2.90023,0.265645,0.00121143,,1.27075,-0.352823,0.0640196,-0.017616,-0.0164045,0.0117806,-0.3077234551310539,-0.034128546714782715,82.1119,9.7,3.233333333,9.7,3.233333333,999.0,0.0,1B/3B,/players/jose-miranda/20538/stats/batting,29.0,NL,Jose Miranda,669304,20538,20538
ARI,Diamondbacks,2,6,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.207238,0.296312,0.340977,0.637289,0.284365,0.104105,0.329674,0.315783,0.133739,6.16606,0.299602,-6.36e-05,,0.651751,-0.160036,0.119608,0.00820571,0.00814211,0.0117552,-0.1595992660149932,0.04599715769290924,79.4001,2.6,1.3,2.6,1.3,999.0,0.0,OF,/players/kristian-robinson/sa3006884/stats/batting,15.0,NL,Kristian Robinson,677565,sa3006884,sa3006884
NYM,Mets,3,12,14,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.232149,0.305382,0.353471,0.658853,0.291889,0.0910648,0.230022,0.395897,0.121322,4.12273,0.287371,-0.0077583,,1.38744,-0.236137,-0.00571332,-0.00683517,-0.0145935,0.0110198,-0.1963522294536233,-0.1529355370439589,88.8393,10.7,3.566666666,10.7,3.566666666,999.0,0.01612903,OF,/players/tommy-pham/2967/stats/batting,25.0,NL,Tommy Pham,502054,2967,2967
TEX,Rangers,2,6,6,1,1,0,0,0,1,0,1,0,1,0,0,0,,0,0,0.215396,0.294438,0.305623,0.600062,0.270608,0.0968428,0.220561,0.439075,0.0902268,2.83016,0.269322,-0.000939545,,0.525724,-0.216481,-0.0215836,-0.00955256,-0.0104921,0.0104615,-0.21511940006166697,0.10110154934227467,72.3606,2.6,1.3,2.6,1.3,999.0,0.0,C,/players/jose-herrera/17040/stats/batting,13.0,AL,Jose Herrera,645444,17040,17040
KCR,Royals,2,6,7,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.252777,0.300836,0.34431,0.645146,0.284535,0.059535,0.166552,0.357456,0.091533,4.43756,0.296289,0.000409307,,0.652698,-0.159089,0.0180922,0.00274921,0.00315851,0.0102721,-0.17877341341227293,0.04262920469045639,77.5324,5.2,2.6,5.2,2.6,999.0,0.0,2B/SS,/players/kevin-newman/17696/stats/batting,7.0,AL,Kevin Newman,621028,17696,17696
NYM,Mets,2,6,7,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.226848,0.298422,0.337852,0.636274,0.283065,0.0836857,0.206135,0.405976,0.111004,5.18233,0.274764,0.000767105,,0.644498,-0.167289,-0.0105963,-0.00689904,-0.00613194,0.00984313,-0.14623182266950607,0.013940738514065742,82.7947,2.6,1.3,2.6,1.3,999.0,0.01923077,2B/OF,/players/vidal-brujan/20536/stats/batting,25.0,NL,Vidal Bruján,660644,20536,20536
TOR,Blue Jays,2,6,7,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.224182,0.311279,0.307637,0.618916,0.28061,0.107579,0.201663,0.533458,0.0834557,3.70748,0.277671,-3.66923e-05,,0.630804,-0.180983,0.0142833,-0.00703157,-0.00706826,0.00959549,-0.18157787388190627,0.038820330053567886,78.449,2.6,1.3,2.6,1.3,999.0,0.0,2B,/players/rafael-lantigua/sa3003219/stats/batting,14.0,AL,Rafael Lantigua,672463,sa3003219,sa3003219
COL,Rockies,2,6,7,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.258034,0.313312,0.388691,0.702003,0.306978,0.0721524,0.192676,0.374475,0.130658,4.10476,0.302849,-0.000210248,,0.777887,-0.0339001,-0.008669,-0.00628108,-0.00649133,0.00952633,-0.15125546650961041,0.015868031419813633,82.2218,5.2,2.6,5.2,2.6,999.0,0.0,3B,/players/vimael-machin/17684/stats/batting,19.0,NL,Vimael Machín,605353,17684,17684
NYM,Mets,2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.203637,0.262756,0.304599,0.567355,0.252742,0.0584848,0.297676,0.196471,0.100962,3.98543,0.280281,-0.000191566,,0.434613,-0.307592,0.0503127,-0.00689517,-0.00708673,0.0094219,-0.28982053184881806,0.17299791797995567,62.0229,-0.4,-0.2,-0.4,-0.2,999.0,0.0,C,/players/hayden-senger/21489/stats/batting,25.0,NL,Hayden Senger,663584,21489,21489
CIN,Reds,2,6,7,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.248684,0.277397,0.402183,0.67958,0.292042,0.0369218,0.197831,0.186633,0.153499,5.38866,0.283956,-2.13423e-05,,0.694573,-0.117214,0.0977072,-0.00395674,-0.00397808,0.00940995,-0.16062104096636176,0.024096116423606873,80.763,5.2,2.6,5.2,2.6,999.0,0.0,OF,/players/hctor-rodrguez/sa3015828/stats/batting,18.0,NL,Héctor Rodríguez,699302,sa3015828,sa3015828
TEX,Rangers,8,31,34,7,5,1,0,0,3,3,3,0,8,0,0,0,,2,0,0.216011,0.289248,0.294053,0.583302,0.263534,0.0857072,0.241434,0.354993,0.0780425,5.71407,0.282715,-0.000456148,,2.67778,-1.38116,-0.0625744,0.111398,0.110942,0.00885156,-1.2053878530859947,0.10918483138084412,67.4881,23.9,2.9875,23.9,2.9875,999.0,0.03571429,2B/OF,/players/tyler-wade/15730/stats/batting,13.0,AL,Tyler Wade,642180,15730,15730
ARI,Diamondbacks,81,307,350,67,46,14,0,8,35,34,37,0,65,2,3,2,,3,1,0.21963,0.305142,0.339211,0.644353,0.288074,0.10531,0.186805,0.563745,0.119582,3.15543,0.25267,-0.324796,,34.2944,-7.10676,2.70438,-0.0946535,-0.419449,0.00854082,-7.9191824197769165,-3.6507155895233154,81.9407,303.9,3.751851851,303.9,3.751851851,999.0,0.152,1B,/players/carlos-santana/2396/stats/batting,15.0,NL,Carlos Santana,467793,2396,2396
COL,Rockies,2,6,7,2,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.25525,0.319273,0.409991,0.729264,0.317953,0.0680823,0.237334,0.286863,0.154741,5.4733,0.317191,-7.33846e-05,,0.839107,0.0273202,0.010103,-0.00244005,-0.00251344,0.00807575,-0.08605727506801486,-0.06350806448608637,89.7402,5.2,2.6,5.2,2.6,999.0,0.0,OF,/players/sterlin-thompson/sa3019999/stats/batting,19.0,NL,Sterlin Thompson,694514,sa3019999,sa3019999
PHI,Phillies,3,13,14,3,2,1,0,0,1,2,1,0,4,0,0,0,,0,0,0.237688,0.289068,0.398624,0.687692,0.2983,0.0637433,0.260442,0.24475,0.160936,3.01693,0.290251,-0.0019875,,1.45897,-0.164607,-0.0339676,-0.00621275,-0.00820025,0.00791782,-0.1984167778864503,-0.18118979036808014,88.32,9.7,3.233333333,9.7,3.233333333,999.0,0.06666667,OF,/players/bryan-de-la-cruz/19600/stats/batting,26.0,NL,Bryan De La Cruz,650559,19600,19600
TEX,Rangers,2,6,7,1,1,0,0,0,1,1,0,0,2,0,0,0,,1,0,0.226183,0.286677,0.342415,0.629093,0.278235,0.0624377,0.248454,0.251305,0.116232,6.60948,0.285875,-0.000154779,,0.617557,-0.194231,0.0316518,0.0625907,0.0624359,0.00775067,-0.1188294067978859,-0.04195933789014816,77.6147,1.5,0.75,1.5,0.75,999.0,0.0,OF,/players/dairon-blanco/19779/stats/batting,13.0,AL,Dairon Blanco,680118,19779,19779
TOR,Blue Jays,5,19,21,5,3,1,0,0,2,2,1,0,3,0,0,0,,0,0,0.239883,0.295038,0.31989,0.614928,0.273812,0.0680787,0.164109,0.414839,0.0800068,2.91396,0.279364,-0.000298125,,1.77866,-0.656697,-0.20108,-0.0190472,-0.0193453,0.00744443,-0.6566223166882992,0.019753172993659973,73.7666,14.9,2.98,14.9,2.98,999.0,0.0,SS,/players/joshua-kasevich/sa3020203/stats/batting,14.0,AL,Josh Kasevich,688460,sa3020203,sa3020203
PHI,Phillies,2,6,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.220262,0.302859,0.312068,0.614927,0.277184,0.103309,0.233252,0.442907,0.0918054,4.02253,0.283927,6.30952e-05,,0.611695,-0.200092,-0.0209031,-0.00925945,-0.00919635,0.00740634,-0.20881618093699217,0.05270799249410629,75.4851,2.6,1.3,2.6,1.3,999.0,0.0,2B/3B/SS,/players/sergio-alcantara/16417/stats/batting,26.0,NL,Sergio Alcántara,642727,16417,16417
,,5,19,21,5,3,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.244427,0.302339,0.3522,0.654539,0.289037,0.068791,0.184023,0.373818,0.107773,4.13487,0.287781,0.000888529,,2.03344,-0.401923,-0.270638,-0.0246744,-0.0237859,0.0070592,-0.4315388724207878,-0.19702640175819397,83.2617,14.9,2.98,14.9,2.98,999.0,0.0,OF,/players/manuel-margot/14712/stats/batting,-1.0,,Manuel Margot,622534,14712,14712
LAA,Angels,5,19,20,4,3,1,0,0,2,2,1,0,6,0,0,0,,0,0,0.210709,0.271487,0.340998,0.612485,0.269702,0.0726053,0.305369,0.237762,0.130288,4.25073,0.286087,0.000122323,,1.69912,-0.720924,-1.43827e-05,-0.0205608,-0.0204385,0.00634223,-0.7650780286639929,0.12189919942011329,69.1531,9.3,1.86,9.3,1.86,999.0,0.0,SS,/players/denzer-guzman/28816/stats/batting,1.0,AL,Denzer Guzman,694203,28816,28816
ARI,Diamondbacks,3,13,14,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.235858,0.283965,0.388675,0.67264,0.291847,0.0609098,0.291504,0.20895,0.152817,4.93623,0.309813,-9.49254e-05,,1.38697,-0.236604,0.0,-0.00290642,-0.00300135,0.00560234,-0.2550157755613327,-0.14722222089767456,84.5253,9.7,3.233333333,9.7,3.233333333,999.0,0.0,3B/OF,/players/aaron-vukovich/sa3014525/stats/batting,15.0,NL,A.J. Vukovich,691021,sa3014525,sa3014525
LAD,Dodgers,2,6,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.18968,0.269059,0.321983,0.591042,0.263713,0.0876136,0.345374,0.253678,0.132303,2.75999,0.272775,-0.000961395,,0.490565,-0.251641,-0.0238055,-0.00655256,-0.00751395,0.0053929,-0.25508163729682565,0.09887970238924026,66.7465,2.6,1.3,2.6,1.3,999.0,0.0,C,/players/seby-zavala/18887/stats/batting,22.0,NL,Seby Zavala,664874,18887,18887
MIL,Brewers,2,6,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,1,0,0.205447,0.290114,0.308633,0.598747,0.269782,0.10194,0.288209,0.353702,0.103186,6.65921,0.283192,-0.000112566,,0.570404,-0.241383,-0.00838334,0.0424204,0.0423079,0.0053233,-0.19262149930000305,0.016153696924448013,71.1489,4.5,2.25,4.5,2.25,999.0,0.0,OF,/players/steward-berroa/22766/stats/batting,23.0,NL,Steward Berroa,672642,22766,22766
DET,Tigers,2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.221778,0.261784,0.330971,0.592754,0.2599,0.0462288,0.248109,0.186324,0.109193,2.30854,0.276297,-0.00157061,,0.471114,-0.271091,-0.00807482,-0.00658017,-0.00815078,0.00524142,-0.2796492502093315,0.11461036652326584,63.3282,-0.4,-0.2,-0.4,-0.2,999.0,0.0,C,/players/tomas-nido/13755/stats/batting,6.0,AL,Tomás Nido,621512,13755,13755
STL,Cardinals,2,6,7,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.256748,0.290597,0.361092,0.651689,0.284428,0.0367343,0.15591,0.235612,0.104344,3.99328,0.29252,-0.000174088,,0.652104,-0.159683,-0.0405836,-0.0198365,-0.0200106,0.00517261,-0.16189410164952278,-0.016046514734625816,82.5756,5.2,2.6,5.2,2.6,999.0,0.33333333,2B/DH,/players/cesar-prieto/30163/stats/batting,28.0,NL,César Prieto,693409,30163,30163
MIA,Marlins,3,13,14,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.224911,0.281511,0.336103,0.617614,0.272955,0.0643427,0.206411,0.311721,0.111192,3.87213,0.267913,-7.22727e-05,,1.17621,-0.447368,0.017032,-0.00501183,-0.0050841,0.00505705,-0.47367370780557394,0.06610610336065292,71.2268,9.7,3.233333333,9.7,3.233333333,999.0,0.0,2B/SS,/players/jared-serna/sa3015579/stats/batting,20.0,NL,Jared Serna,691858,sa3015579,sa3015579
SDP,Padres,2,6,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.217412,0.28774,0.314297,0.602037,0.269478,0.0838967,0.254382,0.329806,0.0968852,5.84657,0.28296,-0.000103922,,0.568708,-0.243079,-0.0163782,0.0244235,0.0243196,0.00497742,-0.18800722807645798,0.008158864453434944,73.9246,2.6,1.3,2.6,1.3,999.0,0.0,2B/OF,/players/samad-taylor/22274/stats/batting,29.0,NL,Samad Taylor,669392,22274,22274
STL,Cardinals,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.237526,0.310427,0.422085,0.732513,0.317704,0.0840304,0.239584,0.350735,0.184559,2.36957,0.277223,,,0.121932,0.00377466,0.0104961,-0.00230739,-0.00230739,0.00489182,0.004058052320033312,0.010496087372303009,105.371,-1.0,,-1.0,,999.0,0.0,C,/players/rainiel-rodriguez/sa3023987/stats/batting,28.0,NL,Rainiel Rodriguez,823787,sa3023987,sa3023987
CIN,Reds,2,6,7,2,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.247721,0.297159,0.449169,0.746328,0.319722,0.054521,0.262816,0.20745,0.201448,3.43775,0.296641,0.00019875,,0.848974,0.0371866,0.0,-0.00734653,-0.00714778,0.00484434,-0.009389852173626423,-0.17175926268100739,99.7247,5.2,2.6,5.2,2.6,999.0,0.0,1B,/players/christian-encarnacion-strand/30011/stats/batting,18.0,NL,Christian Encarnacion-Strand,687952,30011,30011
CHC,Cubs,2,6,7,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.242766,0.286528,0.347188,0.633716,0.278019,0.0503893,0.174,0.289594,0.104422,6.01137,0.281897,0.0,,0.616352,-0.195435,-0.0413168,0.0153605,0.0153605,0.00476229,-0.16517125815153122,-0.016779759898781776,77.8293,5.2,2.6,5.2,2.6,999.0,0.0,2B/3B,/players/james-triantos/sa3017295/stats/batting,17.0,NL,James Triantos,701649,sa3017295,sa3017295
COL,Rockies,2,6,7,2,1,0,0,0,1,0,1,0,1,0,0,0,,0,0,0.251759,0.320149,0.333367,0.653516,0.291945,0.0825503,0.153094,0.539215,0.0816075,5.48787,0.295173,0.00098874,,0.694033,-0.117754,0.0274986,-0.00739268,-0.00640394,0.00465632,-0.2350224470719695,0.052035605534911156,71.9239,8.2,4.1,8.2,4.1,999.0,0.0,2B/SS,/players/nicky-lopez/19339/stats/batting,19.0,NL,Nicky Lopez,670032,19339,19339
SFG,Giants,3,13,14,3,2,1,0,0,1,1,1,0,4,0,0,0,,0,0,0.237492,0.284713,0.37489,0.659603,0.287349,0.061821,0.260267,0.237529,0.137398,2.93137,0.299137,-9.70992e-05,,1.33679,-0.286785,0.047611,-0.0178347,-0.0179318,0.00441872,-0.26512131467461586,-0.14868533611297607,84.8216,9.7,3.233333333,9.7,3.233333333,999.0,0.0,1B/OF,/players/victor-bericoto/sa3008767/stats/batting,30.0,NL,Victor Bericoto,682674,sa3008767,sa3008767
TBR,Rays,2,6,7,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.228924,0.28233,0.361657,0.643987,0.281876,0.0659345,0.224725,0.293401,0.132733,3.81741,0.274537,4.63107e-05,,0.63787,-0.173917,-0.032324,-0.00663501,-0.00658869,0.0043679,-0.18606483610346913,-0.007787002250552177,77.8357,-0.4,-0.2,-0.4,-0.2,999.0,0.0,OF,/players/victor-mesa-jr/25999/stats/batting,12.0,AL,Victor Mesa Jr.,683748,25999,25999
SDP,Padres,2,6,7,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.215119,0.269687,0.345364,0.615051,0.270076,0.0592975,0.288568,0.205489,0.130245,5.66834,0.282715,-6.625e-05,,0.572048,-0.239739,0.0856997,0.0111289,0.0110627,0.00436487,-0.19792405609041452,0.012088626623153687,74.3348,-0.4,-0.2,-0.4,-0.2,999.0,0.0,OF,/players/jase-bowen/sa3011267/stats/batting,29.0,NL,Jase Bowen,687749,sa3011267,sa3011267
NYY,Yankees,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.236474,0.310716,0.376851,0.687567,0.302364,0.0913245,0.225575,0.404852,0.140377,6.23396,0.286306,,,0.109478,-0.00867984,0.0072165,0.00431901,0.00431901,0.0039744,-0.002800371963530779,0.007216504774987698,93.9595,-1.0,,-1.0,,999.0,0.0,SS,/players/dax-kilby/sa3069080/stats/batting,9.0,AL,Dax Kilby,828076,sa3069080,sa3069080
PIT,Pirates,3,13,14,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.232687,0.289222,0.336842,0.626064,0.276869,0.0651273,0.212595,0.306344,0.104155,4.09924,0.284804,-0.000893554,,1.21988,-0.403695,-0.114266,-0.0172397,-0.0181332,0.00389472,-0.45188414491713047,0.03295590728521347,73.366,9.7,3.233333333,9.7,3.233333333,999.0,0.0,SS,/players/alika-williams/27604/stats/batting,27.0,NL,Alika Williams,675961,27604,27604
DET,Tigers,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.239526,0.31446,0.410989,0.725449,0.315747,0.0928701,0.237674,0.390745,0.171463,2.9446,0.285336,,,0.120344,0.00218585,0.000657342,-0.00200807,-0.00200807,0.00360138,0.00011291773989796638,0.0006573420250788331,101.8,-1.0,,-1.0,,999.0,0.0,C/1B,/players/josue-briceo/sa3018584/stats/batting,6.0,AL,Josue Briceño,800522,sa3018584,sa3018584
WSN,Nationals,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.240635,0.30782,0.383326,0.691145,0.302931,0.0796538,0.23095,0.344897,0.142691,4.04272,0.292623,,,0.109938,-0.00821968,0.0104961,-0.000885773,-0.000885773,0.00355207,-0.009036662406288087,0.010496087372303009,93.1228,-1.0,,-1.0,,999.0,0.0,SS,/players/eli-willits/sa3069164/stats/batting,24.0,NL,Eli Willits,816113,sa3069164,sa3069164
COL,Rockies,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.218478,0.303773,0.373458,0.677232,0.29871,0.0991109,0.253791,0.390521,0.15498,5.02509,0.269075,,,0.106511,-0.0116469,0.0104961,-0.000215783,-0.000215783,0.00354241,-0.010302199545549229,0.010496087372303009,91.4422,-1.0,,-1.0,,999.0,0.0,2B,/players/roc-riggio/sa3022750/stats/batting,19.0,NL,Roc Riggio,691792,sa3022750,sa3022750
ATL,Braves,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.229752,0.316432,0.352044,0.668476,0.298325,0.0953802,0.227289,0.419642,0.122293,3.94301,0.283024,,,0.106198,-0.0119593,0.014259,-0.000864545,-0.000864545,0.00349708,-0.01333704311400652,0.01425904966890812,89.4765,-1.0,,-1.0,,999.0,0.0,C,/players/austin-machado/sa3025442/stats/batting,16.0,NL,Austin Machado,827629,sa3025442,sa3025442
CHC,Cubs,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.228916,0.322757,0.359616,0.682373,0.304199,0.100247,0.222132,0.451297,0.1307,6.07121,0.28002,,,0.110967,-0.0071903,0.00393692,0.00165488,0.00165488,0.00346114,-0.0033662314526736736,0.003936924040317535,95.7635,-1.0,,-1.0,,999.0,0.0,OF,/players/kane-kepley/sa3035293/stats/batting,17.0,NL,Kane Kepley,823807,sa3035293,sa3035293
CIN,Reds,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.226849,0.318408,0.386909,0.705316,0.310645,0.113752,0.270112,0.42113,0.160059,2.46161,0.289485,,,0.116201,-0.00195645,0.0104961,-0.00235087,-0.00235087,0.00344877,-0.010046268114820123,0.010496087372303009,93.5071,-1.0,,-1.0,,999.0,0.0,C,/players/alfredo-duno/sa3021066/stats/batting,18.0,NL,Alfredo Duno,806957,sa3021066,sa3021066
PIT,Pirates,2,6,7,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.234667,0.287895,0.349834,0.637729,0.28041,0.0596941,0.214576,0.278195,0.115167,4.55602,0.287175,-0.000312787,,0.62969,-0.182098,-0.0117938,-0.0115537,-0.0118665,0.00329944,-0.20899218134582043,0.012743228115141392,75.7915,-0.4,-0.2,-0.4,-0.2,999.0,0.0,OF,/players/dominic-fletcher/26149/stats/batting,27.0,NL,Dominic Fletcher,666150,26149,26149
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.229395,0.304663,0.396254,0.700917,0.306382,0.0923521,0.237773,0.388404,0.166859,3.3682,0.26865,,,0.11274,-0.00541767,0.00784248,-0.0013905,-0.0013905,0.00328822,-0.010133014409802854,0.007842478342354298,92.5824,-1.0,,-1.0,,999.0,0.0,2B/3B,/players/isan-diaz/17922/stats/batting,-1.0,,Isan Díaz,656371,17922,17922
TOR,Blue Jays,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.233073,0.302918,0.378243,0.681161,0.299228,0.0751763,0.221126,0.33997,0.14517,4.9759,0.277052,,,0.106932,-0.0112261,0.0072165,0.000559117,0.000559117,0.00326594,-0.009724824805743992,0.007216504774987698,91.2746,-1.0,,-1.0,,999.0,0.0,2B,/players/adrian-pinto/sa3015542/stats/batting,14.0,AL,Adrian Pinto,691437,sa3015542,sa3015542
BAL,Orioles,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.247525,0.301747,0.390075,0.691822,0.301358,0.0628944,0.214797,0.292809,0.14255,6.5583,0.296136,,,0.10866,-0.00949734,0.00213886,0.00195824,0.00195824,0.00316784,-0.005606017541140318,0.002138857962563634,93.5821,-1.0,,-1.0,,999.0,0.0,2B,/players/aron-estrada/sa3018552/stats/batting,2.0,AL,Aron Estrada,800406,sa3018552,sa3018552
MIL,Brewers,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.21764,0.315824,0.357971,0.673795,0.30071,0.107168,0.261442,0.40991,0.140331,3.68332,0.27527,,,0.108135,-0.0100229,0.00784248,-0.00113201,-0.00113201,0.00315996,-0.010215509915724397,0.007842478342354298,92.3359,-1.0,,-1.0,,999.0,0.0,2B,/players/juan-ortuno/sa3024330/stats/batting,23.0,NL,Juan Ortuno,821187,sa3024330,sa3024330
LAD,Dodgers,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.216193,0.302811,0.359414,0.662225,0.293547,0.103156,0.286516,0.360036,0.14322,6.18459,0.284839,,,0.102319,-0.0158386,0.0104961,0.0023023,0.0023023,0.00315804,-0.012887877644971013,0.010496087372303009,87.1835,-1.0,,-1.0,,999.0,0.0,OF,/players/eduardo-quintero/sa3021208/stats/batting,22.0,NL,Eduardo Quintero,808234,sa3021208,sa3021208
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.241836,0.28928,0.384436,0.673716,0.29315,0.0564629,0.20888,0.270312,0.142601,3.259,0.281826,,,0.101997,-0.0161611,0.014259,-0.00117141,-0.00117141,0.00309534,-0.01726368919480592,0.01425904966890812,86.4224,-1.0,,-1.0,,999.0,0.0,C,/players/francisco-mejia/16403/stats/batting,-1.0,,Francisco Mejía,642336,16403,16403
BOS,Red Sox,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.24614,0.32233,0.382318,0.704648,0.310423,0.0896007,0.209185,0.428333,0.136178,3.94966,0.295784,,,0.116021,-0.00213706,0.00393692,-0.00130365,-0.00130365,0.00309095,-0.00815558701287955,0.003936924040317535,94.1865,-1.0,,-1.0,,999.0,0.0,2B/SS,/players/henry-godbout/sa3032331/stats/batting,3.0,AL,Henry Godbout,804995,sa3032331,sa3032331
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.220108,0.301746,0.347389,0.649135,0.289004,0.0898246,0.262938,0.341619,0.127282,3.60771,0.283223,,,0.0986302,-0.0195275,0.014259,-0.000713517,-0.000713517,0.00308555,-0.017359412100631744,0.01425904966890812,85.9553,-1.0,,-1.0,,999.0,0.0,C,/players/max-stassi/10059/stats/batting,-1.0,,Max Stassi,545358,10059,10059
NYM,Mets,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.231327,0.304095,0.347072,0.651168,0.288719,0.0915662,0.265436,0.344966,0.115745,6.53175,0.307312,,,0.0983987,-0.019759,0.0104961,0.00152034,0.00152034,0.00301548,-0.014281226205639541,0.010496087372303009,86.6677,-1.0,,-1.0,,999.0,0.0,OF,/players/andrew-ewing/sa3022963/stats/batting,25.0,NL,A.J. Ewing,805999,sa3022963,sa3022963
,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.225827,0.310828,0.356729,0.667558,0.2968,0.103733,0.213397,0.486102,0.130902,2.27937,0.265979,,,0.10496,-0.0131976,0.014259,-0.00133029,-0.00133029,0.00301267,-0.01924276608042419,0.01425904966890812,84.8021,-1.0,,-1.0,,999.0,0.0,C,/players/yasmani-grandal/11368/stats/batting,-1.0,,Yasmani Grandal,518735,11368,11368
