Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,Name,MLBAMID,playerids,PlayerId
,,0.0468,0.0512,0.0,1.0,0.0,0.0,,1.0,4.401,0.9599,0.5322,0.49569,0.130333,0.9318,0.4937,,0.0418,4.46121,1.4536,8.3862,4.4433,1.88738,1.173,0.211725,0.112179,0.09954556077718735,,0.248325,0.295918,0.724865,4.57237,6.800000000000001,6.800000000000001,7,7.0,-0.0019851,-0.0470134,0.0,999.0,-1.0,,Corey Knebel,608349.0,15010,15010
,,0.0465,0.0516,0.0,1.0,0.0,0.0,,1.0,4.357,1.0345,0.5399,0.50149,0.135,0.7868,0.3754,,0.0434,4.51341,1.4099,7.0812,3.3786,2.0959,1.215,0.180583,0.0861602,0.09442277997732162,,0.262683,0.298203,0.712589,4.57294,6.800000000000001,6.800000000000001,7,7.0,-0.00199149,-0.0470134,0.0,999.0,-1.0,,Kyle Cody,621129.0,19686,19686
,,0.0465,0.0515,0.0,1.0,0.0,0.0,,1.0,4.388,0.994,0.5379,0.5002,0.130778,0.8642,0.4362,,0.0526,4.5018,1.4302,7.7778,3.9258,1.9812,1.177,0.196946,0.0994075,0.09753874689340591,,0.254924,0.29723,0.715494,4.57325,6.800000000000001,6.800000000000001,7,7.0,-0.00199501,-0.0470134,0.0,999.0,-1.0,,Juan Minaya,573668.0,10341,10341
,,0.0479,0.0594,0.0698,0.6718,0.0,0.0,,1.0,4.389,1.057,0.557,0.51695,0.137222,0.7437,0.3919,,0.0431,4.65255,1.4489,6.6933,3.5271,1.89768,1.235,0.169446,0.0892914,0.08015494048595428,,0.267324,0.299302,0.709666,4.73663,6.800000000000001,6.800000000000001,7,7.0,-0.00200224,-0.0470228,0.026,999.0,-1.0,,José Ureña,570632.0,11589,11589
,,0.0466,0.0515,0.0,1.0,0.0,0.0,,1.0,4.388,1.0077,0.5376,0.4992,0.130444,0.8433,0.4354,,0.0414,4.4928,1.4431,7.5897,3.9186,1.93684,1.174,0.192183,0.0992252,0.09295806288719177,,0.257645,0.298645,0.718378,4.57471,6.800000000000001,6.800000000000001,7,7.0,-0.00201155,-0.0470134,0.0,999.0,-1.0,,Nick Howard,656561.0,sa827196,sa827196
,,0.0466,0.0514,0.0,1.0,0.0,0.0,,1.0,4.367,1.0108,0.5362,0.49869,0.135556,0.8326,0.4056,,0.0422,4.48821,1.4164,7.4934,3.6504,2.05276,1.22,0.190657,0.0928784,0.0977787896990776,,0.25791,0.296588,0.71758,4.57556,6.800000000000001,6.800000000000001,7,7.0,-0.00202108,-0.0470134,0.0,999.0,-1.0,,Logan Sawyer,657752.0,sa829628,sa829628
PHI,Phillies,0.0479,0.0501,0.0,1.0,0.0,0.0,,1.0,4.411,0.97,0.5173,0.47645,0.12,0.8357,0.5101,,0.0464,4.28805,1.4801,7.5213,4.5909,1.63831,1.08,0.189458,0.115643,0.07381545752286911,,0.251654,0.293225,0.733786,4.69324,3.8000000000000003,3.8000000000000003,4,4.0,-0.00202262,-0.0442366,0.0,999.0,26.0,NL,Andrew Walling,681003.0,sa3020319,sa3020319
ARI,Diamondbacks,0.0469,0.0512,0.0,1.0,0.0,0.0,,1.0,4.378,1.0138,0.5496,0.51347,0.129333,0.8428,0.4254,,0.0489,4.62123,1.4392,7.5852,3.8286,1.98119,1.164,0.192508,0.0971677,0.09534035623073578,,0.259702,0.301704,0.707079,4.55377,6.800000000000001,6.800000000000001,7,7.0,-0.00202794,-0.0452892,0.0,999.0,15.0,NL,Bryce Jarvis,686826.0,27477,27477
,,0.0493,0.0547,0.0449,0.7889,0.0,0.0,,1.0,4.425,0.9809,0.5202,0.47947,0.115111,0.8599,0.5096,,0.0452,4.31523,1.4905,7.7391,4.5864,1.6874,1.036,0.194328,0.115164,0.07916383445262909,,0.253449,0.299044,0.729909,4.57618,3.8000000000000003,3.8000000000000003,4,4.0,-0.0020281,-0.0470134,0.0186,999.0,-1.0,,Joey Marciano,664006.0,sa3004637,sa3004637
MIA,Marlins,0.0453,0.0527,0.0,1.0,0.0,0.0,,1.0,4.433,0.9515,0.5299,0.49065,0.117,0.928,0.5476,,0.0393,4.41585,1.4991,8.352,4.9284,1.69467,1.053,0.209339,0.123528,0.08581095933914185,,0.247393,0.297919,0.725829,4.56084,3.8000000000000003,3.8000000000000003,4,4.0,-0.00203624,-0.0449574,0.0,999.0,20.0,NL,Colby Martin,814508.0,sa3025304,sa3025304
PHI,Phillies,0.0479,0.0501,0.0,1.0,0.0,0.0,,1.0,4.39,0.9377,0.5177,0.48049,0.133889,0.9159,0.5129,,0.037,4.32441,1.4506,8.2431,4.6161,1.78573,1.205,0.208633,0.116834,0.0917995423078537,,0.244186,0.288072,0.738547,4.69359,3.8000000000000003,3.8000000000000003,4,4.0,-0.00203674,-0.044246,0.0,999.0,26.0,NL,Tristan Garnett,702911.0,sa3017473,sa3017473
NYM,Mets,0.0487,0.0493,0.0,1.0,0.0,0.0,,1.0,4.382,0.9422,0.5124,0.47534,0.127111,0.9267,0.4752,,0.0515,4.27806,1.4174,8.3403,4.2768,1.95013,1.144,0.211479,0.108444,0.10303515195846558,,0.244391,0.290948,0.730166,4.51428,6.800000000000001,6.800000000000001,7,7.0,-0.00203725,-0.049602,0.0,999.0,25.0,NL,Ofreidy Gómez,628709.0,sa737451,sa737451
CHW,White Sox,0.0455,0.0525,0.0,1.0,0.0,0.0,,1.0,4.437,0.954,0.5281,0.4908,0.133556,0.9214,0.5365,,0.0416,4.4172,1.4905,8.2926,4.8285,1.71743,1.202,0.207663,0.120915,0.08674781769514084,,0.247221,0.292604,0.738307,4.76286,3.8000000000000003,3.8000000000000003,4,4.0,-0.00204836,-0.047592,0.0,999.0,4.0,AL,Rylan Kaufman,676932.0,sa3008588,sa3008588
,,0.0475,0.0505,0.0,1.0,0.0,0.0,,1.0,4.378,0.9718,0.5174,0.48041,0.131111,0.8761,0.461,,0.0361,4.32369,1.4328,7.8849,4.149,1.90043,1.18,0.200114,0.105299,0.09481499344110489,,0.250406,0.292547,0.732763,4.57868,6.800000000000001,6.800000000000001,7,7.0,-0.00205631,-0.0470134,0.0,999.0,-1.0,,Matt Cronin,669091.0,sa3011463,sa3011463
ATH,Athletics,0.0469,0.0511,0.0,1.0,0.0,0.0,,1.0,4.419,1.0036,0.554,0.51523,0.132667,0.8572,0.4829,,0.0412,4.63707,1.4865,7.7148,4.3461,1.77511,1.194,0.193981,0.109278,0.08470243215560913,,0.25767,0.299801,0.716885,4.7177,6.800000000000001,6.800000000000001,7,7.0,-0.00205652,-0.0450707,0.0,999.0,10.0,AL,Chase Cohen,681484.0,sa3007477,sa3007477
,,0.0467,0.0513,0.0,1.0,0.0,0.0,,1.0,4.38,1.0551,0.5449,0.50322,0.128778,0.7188,0.3983,,0.0434,4.52898,1.4534,6.4692,3.5847,1.80467,1.159,0.16411,0.0909361,0.07317351549863815,,0.267907,0.299711,0.713606,4.69675,6.800000000000001,6.800000000000001,7,7.0,-0.00207178,-0.044246,0.0,999.0,,,Ricardo Pinto,620982.0,16318,16318
LAD,Dodgers,0.0492,0.0488,0.0,1.0,0.0,0.0,,1.0,4.371,1.0549,0.545,0.50581,0.145667,0.7604,0.3731,,0.0432,4.55229,1.428,6.8436,3.3579,2.03806,1.311,0.173965,0.085358,0.08860672265291214,,0.266746,0.298243,0.721366,4.7569,6.800000000000001,6.800000000000001,7,7.0,-0.00207407,-0.0461942,0.0,999.0,22.0,NL,Logan Allen,663531.0,18555,18555
,,0.0478,0.0502,0.0,1.0,0.0,0.0,,1.0,4.322,0.9741,0.5055,0.47036,0.142,0.8606,0.3857,,0.0421,4.23324,1.3598,7.7454,3.4713,2.23127,1.278,0.199121,0.0892411,0.10987968742847443,,0.250141,0.287765,0.735831,4.54334,6.800000000000001,6.800000000000001,7,7.0,-0.00208264,-0.0496535,0.0,999.0,,,Jake Higginbotham,663977.0,sa3007590,sa3007590
DET,Tigers,0.0463,0.0517,0.0,1.0,0.0,0.0,,1.0,4.337,0.9592,0.5279,0.49527,0.147222,0.9026,0.3887,,0.049,4.45743,1.3479,8.1234,3.4983,2.3221,1.325,0.208116,0.0896242,0.11849205195903778,,0.245993,0.284957,0.718171,4.55693,6.800000000000001,6.800000000000001,7,7.0,-0.00208703,-0.0483639,0.0,999.0,6.0,AL,Phil Bickford,641360.0,18519,18519
,,0.0468,0.0512,0.0,1.0,0.0,0.0,,1.0,4.359,0.9878,0.5316,0.49545,0.139333,0.8663,0.4079,,0.0485,4.45905,1.3957,7.7967,3.6711,2.1238,1.254,0.198738,0.0935765,0.10516172647476196,,0.253113,0.292881,0.719703,4.58307,6.800000000000001,6.800000000000001,7,7.0,-0.00210583,-0.0470134,0.0,999.0,-1.0,,Jesús Liranzo,622338.0,sa658076,sa658076
,,0.0494,0.0487,0.0,1.0,0.0,0.0,,1.0,4.367,1.0775,0.5419,0.50142,0.139556,0.68,0.3531,,0.0369,4.51278,1.4306,6.12,3.1779,1.9258,1.256,0.155713,0.0808564,0.07485688477754593,,0.270933,0.297058,0.719466,4.75936,6.800000000000001,6.800000000000001,7,7.0,-0.00211122,-0.0462036,0.0,999.0,,,Nick Ramirez,598286.0,12575,12575
,,0.0468,0.0513,0.0,1.0,0.0,0.0,,1.0,4.435,0.9983,0.5329,0.49131,0.112667,0.8353,0.4947,,0.0571,4.42179,1.493,7.5177,4.4523,1.6885,1.014,0.188343,0.111545,0.0767982006072998,,0.257082,0.301725,0.719032,4.5846,6.800000000000001,6.800000000000001,7,7.0,-0.00212313,-0.0470134,0.0,999.0,-1.0,,Zach Vennaro,691109.0,sa3010326,sa3010326
NYM,Mets,0.0494,0.0487,0.0,1.0,0.0,0.0,,1.0,4.39,0.8951,0.4989,0.46153,0.121556,0.9723,0.5296,,0.0543,4.15377,1.4247,8.7507,4.7664,1.83591,1.094,0.221481,0.120638,0.10084281861782074,,0.235175,0.285205,0.73797,4.52246,3.8000000000000003,3.8000000000000003,4,4.0,-0.00213028,0.0554977,0.0,999.0,25.0,NL,Saul Garcia,702903.0,sa3017106,sa3017106
TOR,Blue Jays,0.0497,0.0537,0.0411,0.8071,0.0,0.0,,1.0,4.415,1.1441,0.5284,0.48151,0.111,0.5491,0.3351,,0.0393,4.33359,1.4792,4.9419,3.0159,1.63862,0.999,0.124371,0.0759003,0.0484711229801178,,0.283151,0.305606,0.718235,4.60314,6.800000000000001,6.800000000000001,7,7.0,-0.00213318,-0.0494388,0.0169,999.0,14.0,AL,Josh Fleming,676596.0,20418,20418
,,0.0464,0.0516,0.0,1.0,0.0,0.0,,1.0,4.338,1.0354,0.5414,0.50508,0.146111,0.8017,0.3444,,0.0409,4.54572,1.3798,7.2153,3.0996,2.32782,1.315,0.184809,0.0793914,0.10541724413633347,,0.261948,0.295947,0.713383,4.58708,6.800000000000001,6.800000000000001,7,7.0,-0.00215108,-0.0470134,0.0,999.0,-1.0,,Tommy Hunter,488984.0,1157,1157
,,0.0484,0.0529,0.0246,0.8846,0.0,0.0,,1.0,4.423,0.9921,0.5203,0.47931,0.114889,0.8316,0.4868,,0.0538,4.31379,1.4789,7.4844,4.3812,1.7083,1.034,0.188017,0.110061,0.07795614749193192,,0.255538,0.298787,0.727283,4.58729,6.800000000000001,6.800000000000001,7,7.0,-0.00216362,-0.0470228,0.0099,999.0,-1.0,,A.J. Block,670191.0,sa3014916,sa3014916
,,0.0469,0.0511,0.0,1.0,0.0,0.0,,1.0,4.413,0.9344,0.5292,0.493,0.13,0.9708,0.5118,,0.0567,4.437,1.4462,8.7372,4.6062,1.89683,1.17,0.219986,0.115976,0.10401087254285812,,0.243049,0.293181,0.72536,4.58904,3.8000000000000003,3.8000000000000003,4,4.0,-0.00217314,-0.0470134,0.0,999.0,-1.0,,Jake Reindl,667429.0,sa3011523,sa3011523
SDP,Padres,0.0486,0.0495,0.0,1.0,0.0,0.0,,1.0,4.35,0.9085,0.4898,0.4546,0.129556,0.9759,0.4789,,0.0496,4.0914,1.3874,8.7831,4.3101,2.0378,1.166,0.224345,0.110092,0.11425288021564484,,0.237734,0.286794,0.744265,4.45306,6.800000000000001,6.800000000000001,7,7.0,-0.00218333,0.055969,0.0,999.0,29.0,NL,Omar Cruz,678316.0,23875,23875
HOU,Astros,0.0471,0.0509,0.0,1.0,0.0,0.0,,1.0,4.357,0.9732,0.5414,0.50534,0.143778,0.9219,0.4259,,0.0528,4.54806,1.3991,8.2971,3.8331,2.16459,1.294,0.211591,0.0977508,0.11383979022502899,,0.250935,0.294893,0.716056,4.59655,6.800000000000001,6.800000000000001,7,7.0,-0.00218409,-0.0485321,0.0,999.0,21.0,AL,Glenn Otto Jr.,657248.0,21366,21366
,,0.0493,0.0563,0.0568,0.7328,0.0,0.0,,1.0,4.371,1.0314,0.5316,0.49289,0.132889,0.788,0.395,,0.0395,4.43601,1.4264,7.092,3.555,1.99494,1.196,0.180279,0.0903683,0.08991077542304993,,0.262009,0.297953,0.721406,4.59019,6.800000000000001,6.800000000000001,7,7.0,-0.00218618,-0.0470134,0.0234,999.0,-1.0,,Josh Dye,682023.0,sa3007485,sa3007485
PIT,Pirates,0.0458,0.0522,0.0,1.0,0.0,0.0,,1.0,4.367,1.0237,0.5406,0.50407,0.135333,0.8102,0.39,,0.0407,4.53663,1.4137,7.2918,3.51,2.07744,1.218,0.185528,0.0893062,0.09622166305780411,,0.260067,0.297036,0.713181,4.56617,6.800000000000001,6.800000000000001,7,7.0,-0.00218797,-0.0443061,0.0,999.0,27.0,NL,Joshua Loeschorn,700380.0,sa3020837,sa3020837
,,0.0462,0.0518,0.0,1.0,0.0,0.0,,1.0,4.39,1.0483,0.5448,0.50497,0.129889,0.7709,0.3906,,0.0457,4.54473,1.4389,6.9381,3.5154,1.97363,1.169,0.175604,0.0889749,0.08662871271371841,,0.265144,0.300831,0.711265,4.59079,6.800000000000001,6.800000000000001,7,7.0,-0.00219295,-0.0470134,0.0,999.0,-1.0,,Archie Bradley,605151.0,12918,12918
,,0.0476,0.0504,0.0,1.0,0.0,0.0,,1.0,4.346,0.9803,0.5151,0.47924,0.138667,0.8452,0.4007,,0.0478,4.31316,1.381,7.6068,3.6063,2.10931,1.248,0.194478,0.0921997,0.1022779569029808,,0.25152,0.28886,0.729568,4.5929,6.800000000000001,6.800000000000001,7,7.0,-0.00221676,-0.0470134,0.0,999.0,-1.0,,Garrett Davila,663657.0,sa875052,sa875052
TEX,Rangers,0.049,0.0557,0.0504,0.7634,0.0,0.0,,1.0,4.393,1.0533,0.5327,0.49108,0.123556,0.7154,0.401,,0.0487,4.41972,1.4543,6.4386,3.609,1.78404,1.112,0.16285,0.0912816,0.07156839966773987,,0.267111,0.299498,0.719257,4.65966,6.800000000000001,6.800000000000001,7,7.0,-0.00221719,-0.049329,0.0203,999.0,13.0,AL,Thomas Ireland,692179.0,sa3021469,sa3021469
SFG,Giants,0.047,0.051,0.0,1.0,0.0,0.0,,1.0,4.405,0.948,0.5037,0.46361,0.106333,0.9384,0.5086,,0.0409,4.17249,1.4566,8.4456,4.5774,1.84506,0.957,0.213031,0.11546,0.09757094085216522,,0.245882,0.299444,0.728665,4.28917,3.8000000000000003,3.8000000000000003,4,4.0,-0.00222401,-0.0496753,0.0,999.0,30.0,NL,Marques Johnson,688730.0,sa3020741,sa3020741
,,0.0477,0.0557,0.0411,0.8071,0.0,0.0,,1.0,4.398,1.0711,0.5445,0.5016,0.119333,0.708,0.3951,,0.0467,4.5144,1.4662,6.372,3.5559,1.79195,1.074,0.160982,0.0898363,0.07114598900079727,,0.27074,0.304189,0.709473,4.59587,6.800000000000001,6.800000000000001,7,7.0,-0.00225022,-0.0470134,0.0161,999.0,-1.0,,Josh Green,681401.0,sa3006701,sa3006701
DET,Tigers,0.0465,0.0515,0.0,1.0,0.0,0.0,,1.0,4.346,0.9968,0.5237,0.49064,0.149222,0.854,0.3617,,0.0407,4.41576,1.3585,7.686,3.2553,2.36107,1.343,0.196503,0.083226,0.11327657103538513,,0.252764,0.288255,0.726173,4.57423,6.800000000000001,6.800000000000001,7,7.0,-0.00225122,-0.0483352,0.0,999.0,6.0,AL,Bryan Sammons,676614.0,20462,20462
,,0.0494,0.0567,0.0607,0.7147,0.0,0.0,,1.0,4.386,1.0141,0.531,0.49242,0.130778,0.8201,0.4165,,0.0513,4.43178,1.4306,7.3809,3.7485,1.96903,1.177,0.186981,0.0949612,0.09202006459236145,,0.258818,0.297683,0.721116,4.59845,6.800000000000001,6.800000000000001,7,7.0,-0.0022793,-0.0470134,0.0246,999.0,-1.0,,Brendan Nail,678041.0,sa3005359,sa3005359
,,0.0454,0.0526,0.0,1.0,0.0,0.0,,1.0,4.433,0.9542,0.5575,0.52181,0.151556,0.9838,0.5134,,0.0514,4.69629,1.4676,8.8542,4.6206,1.91624,1.364,0.221926,0.115813,0.10611323267221451,,0.246678,0.293703,0.724935,4.83216,3.8000000000000003,3.8000000000000003,4,4.0,-0.00228341,-0.0417522,0.0,999.0,,,Pedro Garcia,690345.0,sa3011805,sa3011805
BAL,Orioles,0.0495,0.0547,0.0468,0.7798,0.0,0.0,,1.0,4.367,1.0277,0.5433,0.50449,0.138556,0.8344,0.397,,0.0401,4.54041,1.4247,7.5096,3.573,2.10176,1.247,0.191069,0.0909091,0.10016028583049774,,0.261508,0.300697,0.716165,4.57886,6.800000000000001,6.800000000000001,7,7.0,-0.0022835,-0.0495773,0.0181,999.0,2.0,AL,Ben Vespi,694978.0,sa3066731,sa3066731
HOU,Astros,0.0477,0.0504,0.0,1.0,0.0,0.0,,1.0,4.409,0.9087,0.5292,0.49311,0.133222,1.0228,0.549,,0.0463,4.43799,1.4577,9.2052,4.941,1.86302,1.199,0.23198,0.124518,0.10746200382709503,,0.238273,0.291788,0.730419,4.60733,3.8000000000000003,3.8000000000000003,4,4.0,-0.00230597,-0.0485321,0.0,999.0,21.0,AL,Hudson Leach,813865.0,sa3023649,sa3023649
PIT,Pirates,0.0468,0.0513,0.0,1.0,0.0,0.0,,1.0,4.423,0.9744,0.5189,0.48023,0.116556,0.8592,0.4813,,0.0671,4.32207,1.4557,7.7328,4.3317,1.78517,1.049,0.194257,0.108818,0.0854397565126419,,0.251484,0.295926,0.724784,4.57716,6.800000000000001,6.800000000000001,7,7.0,-0.00231269,-0.0443061,0.0,999.0,27.0,NL,Oddanier Mosqueda,665996.0,sa917882,sa917882
MIN,Twins,0.0461,0.0519,0.0,1.0,0.0,0.0,,1.0,4.407,1.0448,0.5437,0.50194,0.111333,0.7572,0.4443,,0.0524,4.51746,1.4891,6.8148,3.9987,1.70425,1.002,0.171818,0.100817,0.07100067287683487,,0.267192,0.306883,0.709103,4.55817,6.800000000000001,6.800000000000001,7,7.0,-0.00231404,-0.0473774,0.0,999.0,8.0,AL,Eduardo Salazar,674285.0,23135,23135
,,0.0465,0.0515,0.0,1.0,0.0,0.0,,1.0,4.392,1.0307,0.5379,0.49741,0.124667,0.7764,0.42,,0.0465,4.47669,1.4507,6.9876,3.78,1.84857,1.122,0.176776,0.0956284,0.08114755153656006,,0.262565,0.299571,0.715267,4.6025,6.800000000000001,6.800000000000001,7,7.0,-0.00232504,-0.0470134,0.0,999.0,-1.0,,Chase Wallace,675991.0,sa3015105,sa3015105
ATL,Braves,0.048,0.05,0.0,1.0,0.0,0.0,,1.0,4.39,1.0127,0.5327,0.49277,0.122556,0.8437,0.4445,,0.0411,4.43493,1.4572,7.5933,4.0005,1.89809,1.103,0.192187,0.101253,0.09093393385410309,,0.259374,0.302961,0.719107,4.49776,6.800000000000001,6.800000000000001,7,7.0,-0.00232568,-0.0456668,0.0,999.0,16.0,NL,Tyler LaPorte,679489.0,sa3067023,sa3067023
,,0.0515,0.0602,0.1035,0.5135,0.0,0.0,,1.0,4.425,1.0499,0.5289,0.48447,0.107444,0.716,0.4504,,0.0503,4.36023,1.5003,6.444,4.0536,1.5897,0.967,0.161808,0.101785,0.06002260744571686,,0.267538,0.303934,0.719621,4.60201,6.800000000000001,6.800000000000001,7,7.0,-0.00232967,-0.0470228,0.0436,999.0,-1.0,,Austin Krob,689474.0,sa3020594,sa3020594
,,0.0477,0.0522,0.0139,0.9349,0.0,0.0,,1.0,4.401,0.9968,0.5241,0.48498,0.124556,0.8322,0.4574,,0.0471,4.36482,1.4542,7.4898,4.1166,1.81941,1.121,0.189093,0.103931,0.0851624608039856,,0.255819,0.296708,0.726742,4.60346,6.800000000000001,6.800000000000001,7,7.0,-0.00233582,-0.0470134,0.0055,999.0,-1.0,,Haylen Green,669662.0,sa3017716,sa3017716
STL,Cardinals,0.0469,0.0511,0.0,1.0,0.0,0.0,,1.0,4.384,0.9543,0.5141,0.47664,0.123,0.9113,0.4795,,0.0404,4.28976,1.4338,8.2017,4.3155,1.90052,1.107,0.20787,0.109375,0.0984945297241211,,0.246966,0.293766,0.728995,4.47124,6.800000000000001,6.800000000000001,7,7.0,-0.00234376,-0.04843,0.0,999.0,28.0,NL,Mason Burns,826314.0,sa3028089,sa3028089
,,0.0465,0.0515,0.0,1.0,0.0,0.0,,1.0,4.369,0.9987,0.5384,0.5021,0.139778,0.8601,0.4179,,0.0395,4.5189,1.4166,7.7409,3.7611,2.05815,1.258,0.196864,0.0956512,0.10121308267116547,,0.255318,0.294988,0.719299,4.60425,6.800000000000001,6.800000000000001,7,7.0,-0.00234471,-0.0470134,0.0,999.0,-2.0,,Shane McCarthy,676511.0,sa915740,sa915740
,,0.0471,0.0509,0.0,1.0,0.0,0.0,,1.0,4.394,1.0073,0.5262,0.4876,0.127556,0.8194,0.4364,,0.047,4.3884,1.4437,7.3746,3.9276,1.87764,1.148,0.186482,0.0993172,0.08716432005167007,,0.257582,0.296845,0.725226,4.60476,6.800000000000001,6.800000000000001,7,7.0,-0.00235048,-0.0470134,0.0,999.0,-1.0,,Luis Amaya,661156.0,sa872809,sa872809
,,0.0476,0.0535,0.0226,0.8936,0.0,0.0,,1.0,4.391,0.9959,0.5347,0.49583,0.128667,0.841,0.4341,,0.0586,4.46247,1.43,7.569,3.9069,1.93734,1.158,0.191528,0.0988613,0.09266682714223862,,0.25547,0.296122,0.716316,4.6039,6.800000000000001,6.800000000000001,7,7.0,-0.00235098,-0.0470228,0.0088,999.0,-1.0,,Matt Ruppenthal,656919.0,sa915693,sa915693
,,0.0468,0.0512,0.0,1.0,0.0,0.0,,1.0,4.396,0.9637,0.5319,0.49499,0.132,0.9076,0.4672,,0.0558,4.45491,1.4309,8.1684,4.2048,1.94264,1.188,0.20646,0.106278,0.10018197447061539,,0.248825,0.293534,0.721451,4.60494,6.800000000000001,6.800000000000001,7,7.0,-0.00235248,-0.0470134,0.0,999.0,-1.0,,Nick Gallagher,676711.0,sa3005408,sa3005408
ATH,Athletics,0.0467,0.0513,0.0,1.0,0.0,0.0,,1.0,4.384,1.0515,0.5581,0.51912,0.139778,0.7596,0.389,,0.0484,4.67208,1.4405,6.8364,3.501,1.9527,1.258,0.173266,0.0887318,0.0845346674323082,,0.266432,0.299198,0.708863,4.74525,6.800000000000001,6.800000000000001,7,7.0,-0.00236158,-0.0450707,0.0,999.0,10.0,AL,Lincoln Henzman,669205.0,sa3005187,sa3005187
,,0.0469,0.0532,0.0161,0.9241,0.0,0.0,,1.0,4.354,1.0455,0.539,0.50393,0.151778,0.7855,0.3361,,0.0316,4.53537,1.3816,7.0695,3.0249,2.3371,1.366,0.180409,0.0771934,0.10321543365716934,,0.262273,0.293118,0.720719,4.64035,6.800000000000001,6.800000000000001,7,7.0,-0.0023968,-0.0470134,0.0058,999.0,-1.0,,Chris Flexen,623167.0,13896,13896
,,0.0467,0.0514,0.0,1.0,0.0,0.0,,1.0,4.427,0.9989,0.5352,0.49406,0.116889,0.8326,0.4939,,0.0463,4.44654,1.4928,7.4934,4.4451,1.68577,1.052,0.188073,0.111565,0.07650779187679291,,0.256998,0.300278,0.720457,4.61009,6.800000000000001,6.800000000000001,7,7.0,-0.00241062,-0.0470134,0.0,999.0,-1.0,,Roy Garcia,672418.0,sa3002941,sa3002941
,,0.048,0.0569,0.0516,0.7576,0.0,0.0,,1.0,4.39,0.9981,0.5491,0.51241,0.142667,0.8783,0.4386,,0.0427,4.61169,1.4367,7.9047,3.9474,2.00251,1.284,0.200068,0.0999089,0.10015945136547089,,0.255353,0.29623,0.717562,4.6771,6.800000000000001,6.800000000000001,7,7.0,-0.00241212,-0.049329,0.0196,999.0,,,Edwar Colina,666674.0,20589,20589
,,0.0475,0.0505,0.0,1.0,0.0,0.0,,1.0,4.433,0.9431,0.5167,0.47791,0.119556,0.9262,0.5523,,0.0388,4.30119,1.4954,8.3358,4.9707,1.67699,1.076,0.208933,0.124588,0.08434468507766724,,0.245477,0.294529,0.736961,4.61026,3.8000000000000003,3.8000000000000003,4,4.0,-0.0024125,-0.0470134,0.0,999.0,-1.0,,Max Roberts,676611.0,sa3004014,sa3004014
,,0.0466,0.0514,0.0,1.0,0.0,0.0,,1.0,4.384,0.9954,0.5361,0.49825,0.133444,0.8555,0.4444,,0.0397,4.48425,1.4398,7.6995,3.9996,1.92507,1.201,0.195141,0.101369,0.09377281367778778,,0.255237,0.296107,0.721242,4.61121,6.800000000000001,6.800000000000001,7,7.0,-0.00242328,-0.0470134,0.0,999.0,-1.0,,Miguel Sánchez,667376.0,20074,20074
,,0.0465,0.0516,0.0,1.0,0.0,0.0,,1.0,4.384,1.0011,0.5398,0.50245,0.135444,0.8544,0.432,,0.0428,4.52205,1.4331,7.6896,3.888,1.97778,1.219,0.194891,0.0985401,0.09635036438703537,,0.256088,0.296523,0.718388,4.61151,6.800000000000001,6.800000000000001,7,7.0,-0.00242666,-0.0470134,0.0,999.0,-1.0,,Marcel Rentería,676344.0,sa3005016,sa3005016
,,0.0468,0.0512,0.0,1.0,0.0,0.0,,1.0,4.348,0.9756,0.5326,0.49838,0.147,0.8906,0.4083,,0.0406,4.48542,1.3839,8.0154,3.6747,2.18124,1.323,0.20483,0.0939052,0.11092456430196762,,0.250212,0.289568,0.722604,4.61164,6.800000000000001,6.800000000000001,7,7.0,-0.00242804,-0.0470134,0.0,999.0,-1.0,,Patrick Ruotolo,669018.0,sa856262,sa856262
,,0.0469,0.0511,0.0,1.0,0.0,0.0,,1.0,4.38,0.9325,0.5239,0.4897,0.139889,0.9826,0.4811,,0.048,4.4073,1.4136,8.8434,4.3299,2.0424,1.259,0.224338,0.10984,0.11449771374464035,,0.242151,0.290503,0.730606,4.57579,6.800000000000001,6.800000000000001,7,7.0,-0.00244251,-0.0496442,0.0,999.0,,,Moises Lugo,674381.0,sa3002814,sa3002814
,,0.0478,0.0502,0.0,1.0,0.0,0.0,,1.0,4.352,1.0124,0.5383,0.50258,0.141667,0.8755,0.3852,,0.0423,4.52322,1.3976,7.8795,3.4668,2.27285,1.275,0.201172,0.088511,0.11266085505485535,,0.257969,0.299496,0.716521,4.5083,6.800000000000001,6.800000000000001,7,7.0,-0.0024472,-0.0456668,0.0,999.0,,,Anthony Vizcaya,622415.0,sa657689,sa657689
,,0.0467,0.0514,0.0,1.0,0.0,0.0,,1.0,4.386,1.03,0.5353,0.49461,0.124444,0.7621,0.4119,,0.0498,4.45149,1.4419,6.8589,3.7071,1.85021,1.12,0.173757,0.0939124,0.07984495908021927,,0.262467,0.2981,0.715166,4.61381,6.800000000000001,6.800000000000001,7,7.0,-0.0024526,-0.0470134,0.0,999.0,-1.0,,A.J. Puckett,643494.0,sa738686,sa738686
