Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jhony Brito","SDP",0,0,0,4.47322,3,0,0,0,,3,11,3,1,1,0,1,,0,2,6.9741,2.90499,2.40074,1.22821,0.179595,0.0748085,0.10478686541318893,0.2588,1.34913,0.291341,0.698475,,,4.37411,-0.000683259,0.0150036,999,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Jhony Brito","25386",666745
"Lyon Richardson","MIL",0,0,0,4.44634,1,0,0,0,,1,3,1,0,0,0,0,,0,1,8.29357,4.37278,1.89664,1.11235,0.213643,0.112643,0.10099964588880539,0.227464,1.34277,0.269391,0.688848,,,4.50521,-0.000685963,0.0161914,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Lyon Richardson","24581",680689
"Winston Santos","TEX",0,0,0,5.1573,1,0,0,0,,1,4,1,1,1,0,0,,0,1,7.02473,2.85653,2.45918,1.36025,0.181924,0.0739773,0.10794650763273239,0.260587,1.32486,0.291816,0.630575,,,4.77975,-0.000688936,-0.015014,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Winston Santos","28489",692437
"Tyler Gilbert","CHW",0,0,0,5.24653,1,0,0,0,,1,4,1,1,1,0,0,,0,1,7.84869,3.62655,2.16423,1.3765,0.197644,0.0913229,0.10632120817899704,0.261411,1.4426,0.30037,0.658506,,,4.65321,-0.000709201,-0.0144984,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tyler Gilbert","17964",656457
"Gavin Hollowell","CHC",0,0,0,4.87645,1,0,0,0,,1,4,1,1,1,0,0,,0,1,9.17325,4.60222,1.99322,1.10765,0.232757,0.116774,0.11598241329193115,0.236454,1.40457,0.29225,0.661892,,,4.46912,-0.000741616,-0.015016,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Gavin Hollowell","25427",668970
"Yariel Rodríguez","TOR",0,0,0,4.60316,1,0,0,0,,1,5,1,1,1,0,1,,0,1,8.72587,4.52187,1.92971,1.29196,0.221789,0.114934,0.1068548783659935,0.235268,1.39875,0.279146,0.703647,,,4.71529,-0.000748094,-0.0146393,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yariel Rodriguez","33838",684320
"Luis Morales","ATH",0,0,0,4.84254,3,0,0,0,,4,18,4,2,2,1,2,,0,4,8.11158,3.88294,2.08903,1.43218,0.206151,0.0986827,0.10746840387582779,0.247966,1.40158,0.284367,0.692854,,,4.748,-0.000772784,0.00090397,735.3200073242188,,,,,,,8.9,2.225,9,2.25,,,,,,,,,,,,,,,,,,,"Luis Morales","32227",806960
"Zach Brzykcy","MIA",0,0,0,4.68895,3,0,0,0,,3,14,3,2,2,0,2,,0,3,8.95718,4.5206,1.98141,1.10914,0.225497,0.113806,0.11169067025184631,0.243478,1.43959,0.298065,0.689229,,,4.40652,-0.000826821,-0.0133821,999,,,,,,,14.400000000000002,4.800000000000001,15,5,,,,,,,,,,,,,,,,,,,"Zach Brzykcy","27783",694350
"Luis Mey","CIN",0,0,0,5.00201,4,0,0,1,,4,20,4,3,2,1,3,,0,5,10.0337,5.76173,1.74144,1.10634,0.246941,0.141802,0.10513858497142792,0.23702,1.53573,0.304113,0.683193,,,4.68054,-0.000832102,-0.0269779,999,,,,,,,11.9,2.975,12,3,,,,,,,,,,,,,,,,,,,"Luis Mey","25620",682825
"Ethan Roberts","CHC",0,0,0,4.59036,2,0,0,0,,2,8,2,1,1,0,1,,0,2,8.29283,4.07413,2.03548,1.18281,0.209946,0.103143,0.10680297017097473,0.251496,1.41764,0.299398,0.699754,,,4.62478,-0.000835459,-0.0000404544,999,,,,,,,10.600000000000001,5.300000000000001,11,5.5,,,,,,,,,,,,,,,,,,,"Ethan Roberts","24930",681799
