Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,Name,MLBAMID,playerids,PlayerId
DET,Tigers,1.91953,1.58091,0.0,50.152,0,0.5968,,55.1859,237.419,55.5679,27.65,25.63,4.84406,39.0456,19.1977,1.40987,2.36891,4.17987,1.3548,6.36775,3.13086,2.03386,0.789995,0.164458,0.0808601,0.08359836786985397,,0.257435,0.29497,0.693041,4.03358,218.9,3.98,229,4.163636363636364,0.284972,0.075551,0.0,999.0,6,AL,Brenan Hanifee,669724,22304,22304
LAD,Dodgers,2.49622,1.20082,0.0,47.353,0,13.9444,,50.2805,219.897,42.6112,25.26,23.63,5.67006,58.6467,28.1887,1.16904,2.12299,4.22967,1.4081,10.4975,5.04566,2.0805,1.01492,0.2667,0.12819,0.13850997388362885,,0.224759,0.294894,0.724445,4.0769,268.4,5.367999999999999,256,5.12,0.281775,0.115166,0.0,999.0,22,NL,Will Klein,694361,27787,27787
COL,Rockies,5.11589,8.86012,20.244,20.244,0,0.0,,114.792,508.91,136.174,77.8,72.83,20.7599,67.4804,32.7532,0.507985,5.42566,5.71007,1.47159,5.29064,2.56794,2.06027,1.62763,0.132598,0.0643595,0.06823848187923431,,0.289282,0.301744,0.651544,5.30824,259.1,2.25304347826087,322,2.8,0.28161,-0.532505,9.22703,999.0,19,NL,Tomoyuki Sugano,608372,35321,35321
TBR,Rays,1.58582,1.21868,0.0,36.104,0,4.3052,,37.3531,158.528,38.2434,19.03,17.68,4.11852,31.0779,9.44252,0.74175,1.99509,4.25989,1.27662,7.48803,2.27512,3.29127,0.992333,0.19604,0.0595637,0.13647673279047012,,0.259999,0.304975,0.683586,3.82311,170.8,4.616216216216216,178,4.8108108108108105,0.281242,0.0341074,0.0,999.0,12,AL,Kevin Kelly,687330,25679,25679
TEX,Rangers,2.48781,1.88743,0.3,52.95,0,13.2875,,60.715,256.442,59.11,31.51,29.43,8.21202,49.8158,16.0094,1.26265,2.88691,4.36251,1.23725,7.38438,2.37314,3.11165,1.2173,0.194258,0.0624291,0.1318286918103695,,0.248836,0.283526,0.685439,4.18617,294.60000000000014,4.829508196721314,296,4.852459016393443,0.278558,-0.0126797,0.0,999.0,13,AL,Jakob Junis,596001,13619,13619
MIA,Marlins,2.08605,1.82356,0.022,56.741,2,15.083,,65.4155,282.468,65.841,33.97,31.54,6.79145,51.1469,24.2584,1.95867,2.02846,4.33934,1.37734,7.03689,3.33752,2.10842,0.934381,0.181072,0.0858804,0.09519128501415253,,0.25701,0.297865,0.696469,4.12658,317.29999999999995,4.881538461538461,328,5.046153846153846,0.277923,-0.00348925,0.0,999.0,20,NL,Tyler Phillips,663969,20629,20629
KCR,Royals,1.0265,0.733447,0.0,23.992,0,0.6616,,27.7043,118.088,23.9025,12.33,11.51,2.25664,27.3773,11.8549,0.741901,1.3169,3.73913,1.29068,8.89377,3.85118,2.30936,0.733091,0.231838,0.100391,0.1314476877450943,,0.227825,0.28753,0.718674,3.64398,139.20000000000005,4.971428571428573,133,4.75,0.277196,0.270498,0.0,999.0,7,AL,Luinder Avila,679883,24452,24452
LAD,Dodgers,1.16145,1.01777,2.587,10.302,0,0.7573,,23.9678,102.576,23.763,12.58,11.76,3.07923,20.619,7.75128,0.40353,0.847343,4.41592,1.31486,7.74252,2.91063,2.66008,1.15626,0.201012,0.0755662,0.1254459246993065,,0.252859,0.294309,0.696027,4.16101,97.30000000000001,4.054166666666667,100,4.166666666666667,0.271938,0.117318,0.155017,999.0,22,NL,Gavin Stone,694813,27792,27792
CLE,Guardians,1.41032,1.32246,0.0,38.583,0,4.3413,,41.5272,177.688,35.0763,20.47,19.15,5.52465,46.1451,17.8928,0.97923,2.43757,4.15029,1.27553,10.0008,3.87782,2.57898,1.19733,0.259697,0.100697,0.15899943560361862,,0.222908,0.279612,0.718457,4.11091,194.0,4.619047619047619,180,4.285714285714286,0.271864,0.199283,0.0,999.0,5,AL,Peyton Pallette,688883,31865,31865
STL,Cardinals,2.5419,2.08002,0.0,56.601,3,10.127,,56.0347,241.333,49.0458,28.65,26.96,7.06216,54.3205,25.7854,1.04962,1.46671,4.33017,1.33544,8.72467,4.14152,2.10663,1.13429,0.225086,0.106846,0.11823942512273788,,0.2291,0.274946,0.711091,4.29377,282.9000000000001,5.051785714285716,271,4.839285714285714,0.271722,0.0267848,0.0,745.9000244140625,28,NL,Ryne Stanek,592773,15947,15947
PHI,Phillies,1.51212,1.06488,0.0,39.94,0,6.4969,,38.6483,168.129,37.1114,19.86,18.51,3.96632,37.8258,14.4838,1.386,3.56979,4.31041,1.33499,8.80846,3.37284,2.61158,0.923634,0.224981,0.0861474,0.13883379846811295,,0.247285,0.306097,0.689261,3.91322,189.20000000000005,4.851282051282053,189,4.846153846153846,0.271148,0.0387093,0.0,999.0,26,NL,Kyle Backhus,679775,29615,29615
PIT,Pirates,1.59968,1.05736,0.0,35.484,0,0.6351,,36.4475,157.626,32.3082,17.42,16.24,3.43916,37.6476,15.4427,1.0259,3.57038,4.01015,1.31013,9.29634,3.81328,2.43789,0.849235,0.238842,0.0979707,0.14087095111608505,,0.233082,0.296014,0.70642,3.86093,169.3,4.702777777777778,164,4.555555555555555,0.268048,0.185485,0.0,999.0,27,NL,Evan Sisk,681895,24995,24995
ATH,Athletics,2.67476,2.19319,0.026,60.557,9,11.5566,,65.2638,276.649,54.9717,33.48,31.26,10.2988,66.7174,25.2669,2.01499,3.42984,4.31081,1.22945,9.20046,3.48435,2.64051,1.42023,0.241162,0.0913317,0.1498306319117546,,0.221702,0.261342,0.710399,4.46114,358.0,5.507692307692308,338,5.2,0.267631,0.0985776,0.0,547.0499877929688,10,AL,Justin Sterner,686993,27694,27694
,,1.22408,1.27416,0.0,21.729,1,0.0,,22.4489,93.0364,19.8293,10.52,9.8,3.11235,24.8217,5.9248,0.452223,0.863842,3.92892,1.14723,9.95129,2.37531,4.18946,1.24777,0.266796,0.0636826,0.20311325043439865,,0.229911,0.286673,0.711979,3.63329,107.9,4.904545454545455,105,4.7727272727272725,0.266876,0.0506731,0.0,746.1699829101562,-1,,Liam Hendriks,521230,3548,3548
,,1.40691,1.45357,0.0,24.628,0,0.0,,24.8636,104.448,20.2162,11.6,10.83,3.32705,28.9258,9.56904,0.571974,1.26379,3.92019,1.19795,10.4704,3.46375,3.02285,1.20431,0.276939,0.0916151,0.18532343208789825,,0.215949,0.275235,0.723722,3.85501,121.1,4.843999999999999,111,4.44,0.264556,0.108831,0.0,999.0,-1,,Dauri Moreta,664294,21101,21101
ATH,Athletics,1.04253,1.18949,1.074,22.757,0,0.6361,,30.6766,132.229,25.6365,15.11,14.12,3.81893,34.2407,14.3139,0.818456,2.17272,4.14257,1.30231,10.0456,4.19947,2.39212,1.12041,0.258951,0.108252,0.1506994292140007,,0.221497,0.280857,0.71785,4.13344,136.6,4.406451612903226,127,4.096774193548387,0.263454,0.180071,0.0,999.0,10,AL,Jack Perkins,678022,31468,31468
CLE,Guardians,1.93191,1.80919,0.0,53.567,0,10.4462,,52.0242,224.984,46.7525,25.76,24.05,5.38987,50.5194,22.155,1.1573,4.46381,4.16056,1.32453,8.73967,3.83273,2.28027,0.932428,0.224546,0.0984734,0.12607281655073166,,0.235689,0.290353,0.703167,4.07481,265.1,5.098076923076923,259,4.980769230769231,0.262358,0.119773,0.0,999.0,5,AL,Tim Herrin,682120,25139,25139
CIN,Reds,2.25008,1.84778,0.0,57.808,1,11.8161,,58.3915,249.502,53.2673,30.26,28.29,8.44333,60.2046,23.177,1.15033,1.13889,4.36039,1.30917,9.27946,3.57232,2.5976,1.30139,0.241299,0.092893,0.14840615540742874,,0.236548,0.286345,0.714665,4.2021,294.00000000000006,5.06896551724138,287,4.948275862068965,0.260908,0.0313886,0.0,999.0,18,NL,Pierce Johnson,572955,13435,13435
BAL,Orioles,2.63527,1.89169,0.0,56.955,2,12.9665,,56.42,241.579,54.7876,28.38,26.45,5.94308,49.298,20.9718,1.03241,2.25731,4.21925,1.34278,7.86391,3.34538,2.35067,0.948027,0.204066,0.0868117,0.11725423485040665,,0.250917,0.299461,0.702551,3.99213,288.6000000000001,5.15357142857143,293,5.232142857142857,0.259636,0.128986,0.0,999.0,2,AL,Yennier Cano,666974,25911,25911
HOU,Astros,2.39954,1.77475,0.0,54.058,0,9.7484,,55.8845,238.214,50.863,28.64,26.82,7.67358,53.0932,20.782,1.07878,2.12099,4.31927,1.28202,8.55047,3.34687,2.55477,1.2358,0.22288,0.0872409,0.13563938438892365,,0.236231,0.279464,0.706135,4.24956,260.4000000000001,4.650000000000001,253,4.517857142857143,0.257708,0.026791,0.0,999.0,21,AL,Enyel De Los Santos,660853,18403,18403
TEX,Rangers,1.84011,1.35473,0.0,39.963,0,0.6439,,42.0278,180.926,37.4196,22.13,20.69,5.26994,45.4254,18.136,0.813385,1.90134,4.43064,1.32188,9.72758,3.88371,2.50471,1.12853,0.251071,0.10024,0.15083178132772446,,0.23258,0.291756,0.693799,4.03383,187.10000000000002,4.454761904761905,179,4.261904761904762,0.256826,-0.00540513,0.0,999.0,13,AL,Josh Sborz,622250,18323,18323
CLE,Guardians,1.59138,1.56281,0.0,44.279,0,7.0546,,47.0391,200.928,42.9674,24.52,22.89,6.62144,46.9333,18.0291,1.23654,1.25146,4.37955,1.29672,8.97976,3.44952,2.60319,1.26688,0.233583,0.0897293,0.14385344088077545,,0.236543,0.283748,0.705181,4.19923,214.90000000000003,4.572340425531916,209,4.446808510638298,0.256627,-0.044855,0.0,999.0,5,AL,Connor Brogdon,641401,21205,21205
,,1.70907,1.82974,0.0,30.628,0,0.0,,30.0939,127.905,27.175,14.49,13.51,3.55524,30.5413,11.1647,0.673354,1.2436,4.04035,1.274,9.1338,3.33895,2.73553,1.06324,0.238781,0.0872886,0.15149211138486862,,0.235287,0.290167,0.714868,3.87815,128.60000000000002,4.286666666666667,124,4.133333333333334,0.255458,0.171692,0.0,999.0,-1,,Justin Wilson,458677,4301,4301
SFG,Giants,2.17818,1.88158,0.338,54.107,2,12.7007,,61.7914,269.004,57.3356,31.08,28.93,6.34856,56.0534,29.2838,1.67582,2.44885,4.21369,1.4018,8.16425,4.26522,1.91414,0.924676,0.208374,0.10886,0.09951378405094147,,0.241646,0.291572,0.714504,4.19713,317.79999999999995,5.1258064516129025,313,5.048387096774194,0.25381,0.142806,0.0,999.0,30,NL,José Buttó,676130,23313,23313
COL,Rockies,2.67482,3.28818,0.583,61.7,1,14.2153,,70.2889,310.064,75.3508,43.57,40.69,10.2614,63.5593,22.8849,2.28497,5.05982,5.21007,1.3976,8.13833,2.93025,2.77735,1.3139,0.204988,0.0738069,0.13118088990449905,,0.267088,0.312481,0.651792,4.41718,305.0,4.357142857142857,325,4.642857142857143,0.253646,-0.696675,0.0,999.0,19,NL,Jimmy Herget,623474,17556,17556
COL,Rockies,1.50436,3.18458,6.03,12.646,0,0.5938,,36.3932,161.782,38.6412,23.18,21.67,5.89438,34.4267,13.9643,0.549508,2.55216,5.35897,1.44547,8.51369,3.45335,2.46534,1.45767,0.212797,0.0863153,0.12648138403892517,,0.266003,0.312038,0.663433,4.71023,112.20000000000002,3.116666666666667,123,3.4166666666666665,0.253258,-0.12245,0.504551,999.0,19,NL,McCade Brown,685326,30004,30004
BAL,Orioles,1.64378,1.18182,0.0,35.43,0,4.464,,38.6562,167.32,36.226,19.44,18.13,4.13891,37.2788,15.9188,1.34265,1.94866,4.22106,1.34894,8.67931,3.70624,2.34181,0.963627,0.222799,0.0951398,0.12765945494174957,,0.242391,0.297006,0.7056,3.98495,181.80000000000004,4.661538461538463,179,4.589743589743589,0.252076,0.141057,0.0,999.0,2,AL,Grant Wolfram,664991,21623,21623
SEA,Mariners,1.81748,1.60791,0.025,44.953,0,9.8336,,47.5696,201.924,40.5733,23.45,21.93,6.83408,48.3095,18.3651,1.33823,2.62284,4.14908,1.23899,9.13998,3.47462,2.6305,1.29298,0.239246,0.0909506,0.14829517900943756,,0.224241,0.268213,0.718815,4.29529,235.50000000000003,4.906250000000001,222,4.625,0.251991,0.213075,0.0,999.0,11,AL,Casey Legumina,668984,25921,25921
MIN,Twins,1.74669,1.32169,0.0,38.837,0,6.9049,,43.6375,189.704,41.8611,22.65,21.14,4.58542,39.9385,18.6385,1.46957,1.76256,4.36001,1.38641,8.2371,3.84408,2.1428,0.945718,0.210531,0.0982502,0.1122804656624794,,0.247256,0.298734,0.699881,4.07324,199.90000000000003,4.543181818181819,200,4.545454545454546,0.245803,-0.000795571,0.0,999.0,8,AL,Zak Kent,687849,25703,25703
CHC,Cubs,2.28995,1.72987,0.0,51.169,0,10.4319,,53.1984,223.33,43.9167,25.33,23.7,7.05502,49.0933,21.0241,1.24514,1.93988,4.00952,1.22073,8.30552,3.55681,2.3351,1.19355,0.219824,0.0941391,0.1256851777434349,,0.219183,0.255598,0.719362,4.30849,260.70000000000005,4.9188679245283025,243,4.584905660377358,0.245697,0.275934,0.0,999.0,17,NL,Jacob Webb,657097,19274,19274
MIA,Marlins,0.53109,0.759743,1.036,12.729,0,0.0,,17.3615,74.1764,15.7624,7.62,7.1,1.22052,17.0767,7.02763,0.569739,0.763801,3.68056,1.31268,8.85237,3.64304,2.42994,0.632702,0.230217,0.0947421,0.135475255548954,,0.237439,0.302403,0.719596,3.42818,81.9,4.81764705882353,82,4.823529411764706,0.242327,0.140482,0.0,999.0,20,NL,Dax Fulton,690978,sa3014535,sa3014535
CIN,Reds,1.81341,1.90785,0.0,32.421,0,0.6419,,31.9679,137.581,27.7175,15.16,14.14,3.27956,33.7485,15.0542,0.648887,1.38787,3.98087,1.33796,9.50131,4.23823,2.24181,0.923302,0.245299,0.10942,0.13587869703769684,,0.228806,0.290543,0.723191,3.90038,151.10000000000002,4.721875000000001,145,4.53125,0.241526,0.176292,0.0,999.0,18,NL,Andrew Chafin,605177,12988,12988
SEA,Mariners,2.02679,1.79028,0.0,51.258,0,0.6385,,53.5959,229.973,52.3642,25.92,24.12,4.70655,38.7334,18.5908,1.60712,3.84202,4.05031,1.32389,6.50424,3.12182,2.08348,0.790339,0.168426,0.080839,0.0875871479511261,,0.252309,0.290419,0.699672,4.08701,215.90000000000003,3.998148148148149,218,4.037037037037037,0.24143,0.226875,0.0,999.0,11,AL,Carlos Vargas,672841,22915,22915
LAA,Angels,1.72067,1.38811,0.0,44.988,0,12.3683,,51.9596,221.716,43.4774,24.84,23.27,6.43541,53.5086,22.955,1.48983,3.08653,4.03063,1.27854,9.2683,3.97606,2.33103,1.11469,0.241339,0.103533,0.1378052979707718,,0.222193,0.272909,0.724318,4.18918,277.2,5.3307692307692305,260,5.0,0.24088,0.222291,0.0,999.0,1,AL,Chase Silseth,681217,30074,30074
ATL,Braves,1.11939,0.801342,0.075,28.899,0,0.0,,30.7742,133.061,28.3567,15.07,14.09,2.87469,30.2792,13.5607,0.618378,1.50621,4.12066,1.3621,8.85523,3.96585,2.23287,0.840711,0.227559,0.101913,0.12564556300640106,,0.240323,0.300353,0.708509,3.85045,131.7,4.248387096774193,128,4.129032258064516,0.238488,0.122641,0.0,999.0,16,NL,Ian Hamilton,641656,19261,19261
ATL,Braves,1.40368,1.09848,0.0,37.911,0,6.2757,,38.7951,168.886,37.346,21.42,19.96,5.62111,44.417,15.2772,0.876018,1.8658,4.63048,1.35644,10.3042,3.54413,2.9074,1.30403,0.263001,0.0904589,0.17254167795181274,,0.246114,0.311932,0.697221,4.05457,179.60000000000002,4.605128205128206,178,4.564102564102564,0.237424,-0.0632168,0.0,999.0,16,NL,Hayden Harris,802686,31913,31913
SFG,Giants,2.27211,1.93959,0.066,57.7,0,0.6559,,67.1658,291.661,68.6851,35.26,32.7,6.76188,48.5693,24.579,1.81597,3.37272,4.38169,1.38857,6.50813,3.29351,1.97605,0.90607,0.166527,0.0842726,0.08225400000810623,,0.260458,0.297168,0.692194,4.24613,248.29999999999993,3.70597014925373,262,3.91044776119403,0.234677,0.00111148,0.0,999.0,30,NL,Spencer Bivens,702352,30226,30226
MIL,Brewers,1.27444,0.85064,0.0,25.983,0,0.6044,,30.4697,128.433,29.1509,15.2,14.19,4.05771,28.3216,8.07073,0.806669,1.27955,4.19138,1.2216,8.36551,2.3839,3.50918,1.19855,0.220517,0.0628402,0.15767712146043777,,0.244796,0.289415,0.698194,3.92798,130.4,4.346666666666667,131,4.366666666666666,0.234258,0.0690998,0.0,999.0,23,NL,Easton McGee,668834,22176,22176
LAA,Angels,2.11164,1.86031,0.0,56.981,5,9.1529,,57.2454,243.65,51.7066,30.2,28.18,8.86774,59.682,20.3392,1.80036,3.05174,4.4304,1.25854,9.38307,3.19769,2.93433,1.39417,0.24495,0.0834774,0.16147258132696152,,0.234754,0.282375,0.701746,4.28963,287.9,5.050877192982456,280,4.912280701754386,0.234019,-0.0219102,0.0,688.9600219726562,1,AL,Jordan Romano,605447,16122,16122
KCR,Royals,2.42454,1.92662,0.0,57.543,0,12.3502,,58.3083,249.562,52.4486,29.7,27.73,7.61027,54.9953,23.9086,1.44433,1.20821,4.28018,1.30954,8.48864,3.69035,2.30023,1.17466,0.220368,0.0958025,0.12456516176462173,,0.233682,0.277055,0.710125,4.23778,278.6000000000001,4.8034482758620705,269,4.637931034482759,0.232312,0.0313886,0.0,999.0,7,AL,Nick Mears,683232,25376,25376
MIL,Brewers,0.693604,0.573345,0.558,12.921,0,0.0,,16.3095,67.6238,13.854,7.06,6.57,1.88949,17.0471,4.9363,0.441224,0.740344,3.62549,1.15211,9.40702,2.72398,3.45341,1.04267,0.252087,0.0729965,0.17909059673547745,,0.223642,0.278176,0.726559,3.59494,73.4,4.5875,70,4.375,0.232169,0.186866,0.0,999.0,23,NL,Coleman Crow,689441,sa3015142,sa3015142
STL,Cardinals,0.70147,0.99297,2.293,4.13,0,0.0,,13.0636,54.8712,11.8744,6.15,5.76,1.5185,12.7685,4.1892,0.132037,0.494349,3.96828,1.22965,8.79669,2.8861,3.04795,1.04615,0.232699,0.0763462,0.15635324269533157,,0.2366,0.28846,0.71128,3.76698,54.39999999999999,4.184615384615384,53,4.076923076923077,0.231145,0.189975,0.310434,999.0,28,NL,Tink Hence,693311,sa3014709,sa3014709
COL,Rockies,2.32097,5.09381,8.528,25.559,0,0.5938,,64.3041,286.452,77.5875,44.81,41.89,12.211,49.2369,18.213,1.34443,1.94181,5.86292,1.4898,6.89119,2.54909,2.70339,1.70905,0.171885,0.0635813,0.1083039864897728,,0.291357,0.319144,0.647867,5.01267,165.2,2.58125,206,3.21875,0.229986,-0.669819,0.830733,999.0,19,NL,Tanner Gordon,685299,27669,27669
SFG,Giants,1.915,1.70601,0.086,49.515,0,10.1003,,51.837,226.708,53.5045,28.19,26.2,5.72885,42.555,19.7901,1.643,1.94971,4.54887,1.41394,7.38844,3.43598,2.15032,0.994649,0.187708,0.0872932,0.10041472315788269,,0.261037,0.304916,0.691002,4.18814,230.6,4.434615384615385,242,4.653846153846154,0.227712,-0.0842816,0.0,999.0,30,NL,Matt Gage,657424,17381,17381
LAD,Dodgers,1.61241,0.774623,0.0,30.25,0,0.7573,,30.3413,130.036,26.0471,15.05,14.06,3.9508,34.6838,12.6735,0.711034,2.0519,4.17055,1.27617,10.2881,3.75928,2.73672,1.17191,0.266724,0.0974611,0.16926294565200806,,0.225885,0.288176,0.713196,3.99762,134.20000000000002,4.473333333333334,127,4.233333333333333,0.226445,0.0690996,0.0,999.0,22,NL,Brock Stewart,592779,16727,16727
LAA,Angels,0.80946,0.664158,0.0,21.81,2,0.661,,22.1053,92.806,19.1918,10.75,10.02,3.24938,27.446,6.99667,0.498667,1.23973,4.07956,1.18471,11.1744,2.84864,3.92273,1.32296,0.295736,0.0753903,0.2203453630208969,,0.226935,0.295919,0.713445,3.68066,120.5,5.4772727272727275,115,5.2272727272727275,0.226414,0.0506731,0.0,683.219970703125,1,AL,Robert Stephenson,596112,13594,13594
ATL,Braves,2.00132,2.75635,6.559,7.053,0,0.0,,35.0423,156.072,39.1243,22.17,20.72,4.81046,23.9585,13.8163,0.154785,1.70416,5.32157,1.51076,6.15333,3.54848,1.73407,1.23548,0.15351,0.0885256,0.06498423963785172,,0.278363,0.30697,0.665945,4.88104,96.1,2.7457142857142856,110,3.142857142857143,0.225454,-0.00872492,2.23266,999.0,16,NL,Martín Pérez,527048,6902,6902
NYM,Mets,1.4564,0.899993,0.0,28.334,0,4.4598,,29.6961,125.407,26.4735,13.84,12.9,3.28198,27.6561,9.35034,0.72101,2.66498,3.9096,1.20635,8.38172,2.83381,2.95776,0.994671,0.22053,0.0745597,0.1459699347615242,,0.233469,0.281266,0.703955,3.92311,153.5,5.116666666666666,147,4.9,0.225026,0.171722,0.0,999.0,25,NL,Richard Lovelady,663992,19337,19337
SDP,Padres,1.93447,1.39757,0.0,43.357,0,0.6355,,44.859,190.466,38.5857,21.87,20.39,6.11498,43.5157,18.3726,1.28902,1.1468,4.09082,1.26972,8.73049,3.68607,2.36851,1.22684,0.228469,0.0964613,0.13200803101062775,,0.225718,0.267654,0.725005,4.27251,192.79999999999998,4.2844444444444445,182,4.044444444444444,0.224838,0.154866,0.0,999.0,29,NL,Yuki Matsui,673513,33826,33826
TEX,Rangers,1.83899,2.12756,0.304,33.013,0,0.6439,,34.6064,146.763,33.5216,17.72,16.52,4.35959,29.3332,9.92227,0.637543,1.4145,4.29632,1.25537,7.62861,2.58046,2.9563,1.13379,0.199868,0.0676076,0.1322607770562172,,0.247527,0.286652,0.688901,4.06036,150.4,4.297142857142857,152,4.3428571428571425,0.224567,0.0295053,0.0,999.0,13,AL,Ryan Brasier,518489,5615,5615
ARI,Diamondbacks,1.1932,0.99199,0.0,34.413,0,0.6279,,35.6836,154.927,34.2385,17.98,16.81,3.46061,33.2164,15.3544,0.874147,1.4547,4.23976,1.3898,8.37773,3.87265,2.16331,0.872824,0.2144,0.0991078,0.11529272794723511,,0.247893,0.303407,0.706465,3.94735,163.10000000000002,4.530555555555556,163,4.527777777777778,0.222801,0.0829196,0.0,999.0,15,NL,Kade Strowd,669704,26191,26191
MIA,Marlins,1.42613,0.98363,0.0,36.606,0,0.0,,38.0988,163.606,34.0075,19.11,17.78,4.98788,40.0727,15.4177,1.36324,2.11785,4.20013,1.29729,9.46629,3.64208,2.59914,1.17828,0.244935,0.0942367,0.15069793909788132,,0.232816,0.287296,0.71427,4.11426,160.29999999999998,4.218421052631578,154,4.052631578947368,0.222694,0.0875262,0.0,999.0,20,NL,Zach McCambley,685112,sa3014478,sa3014478
TOR,Blue Jays,0.949946,0.615952,0.376,19.631,0,0.0,,22.8061,95.9863,19.1816,10.03,9.36,2.3724,23.6288,8.95129,0.693541,0.988324,3.69375,1.23357,9.32465,3.53246,2.63971,0.936223,0.246168,0.0932559,0.1529122069478035,,0.222921,0.279941,0.729616,3.72281,114.20000000000002,4.965217391304349,107,4.6521739130434785,0.221168,0.20738,0.0,999.0,14,AL,Angel Bastardo,682785,sa3009716,sa3009716
CHW,White Sox,2.33047,2.78761,1.772,56.742,0,12.4163,,71.5144,311.176,67.0441,38.97,36.32,9.28815,66.5191,30.0748,1.67765,5.26438,4.57083,1.35803,8.37135,3.78487,2.21179,1.1689,0.213767,0.0966488,0.11711809039115906,,0.243057,0.288737,0.691298,4.44571,324.9000000000001,4.512500000000001,320,4.444444444444445,0.219214,-0.0291958,0.0,999.0,4,AL,Sean Newcomb,656794,16943,16943
NYY,Yankees,1.31699,0.694547,0.0,24.578,0,0.6897,,25.9552,109.728,22.0763,11.67,10.9,2.64844,25.1926,10.1685,0.928593,1.28082,3.77959,1.24232,8.73555,3.52593,2.47752,0.91835,0.22959,0.0926695,0.1369207352399826,,0.224629,0.275815,0.720987,3.84376,119.3,4.588461538461538,112,4.3076923076923075,0.217409,0.162542,0.0,999.0,9,AL,Kervin Castro,665645,21656,21656
ATL,Braves,1.3082,0.968114,0.0,34.698,0,0.6276,,38.3265,163.481,38.5944,20.64,19.25,5.43594,36.2368,10.5091,1.01941,1.589,4.52037,1.28119,8.50928,2.46779,3.44814,1.27649,0.221657,0.0642831,0.15737361460924149,,0.254945,0.302236,0.68598,4.03498,155.29999999999998,4.086842105263157,162,4.2631578947368425,0.217161,-0.116263,0.0,999.0,16,NL,Dylan Dodd,689266,29928,29928
SFG,Giants,1.62921,1.3566,0.0,41.701,3,0.5968,,44.2414,193.67,43.7132,22.68,21.09,4.12031,38.8189,19.815,1.37198,1.61341,4.29033,1.43595,7.8969,4.03095,1.95907,0.838192,0.200438,0.102313,0.09812511503696442,,0.253791,0.306205,0.707209,4.04405,193.00000000000003,4.386363636363637,199,4.5227272727272725,0.216595,-0.000807737,0.0,999.0,30,NL,Joel Peguero,666711,21951,21951
ARI,Diamondbacks,1.84543,1.57719,0.0,52.027,12,9.1339,,53.0027,224.864,47.8501,28.66,26.8,9.14006,53.5584,16.9544,1.30283,2.64451,4.55071,1.22266,9.09436,2.87891,3.15896,1.55201,0.238182,0.0753987,0.16278304904699326,,0.233114,0.271523,0.694974,4.46527,300.70000000000005,5.673584905660379,292,5.509433962264151,0.214223,-0.132833,0.0,389.9100036621094,15,NL,Paul Sewald,623149,13892,13892
CHC,Cubs,0.850668,0.578802,0.0,19.049,0,0.7025,,19.6746,84.0248,15.0364,7.99,7.5,1.29252,22.0782,10.0867,0.564717,1.86022,3.43082,1.27693,10.0995,4.61407,2.18885,0.591252,0.262758,0.120044,0.14271383732557297,,0.208613,0.282173,0.734897,3.5665,108.69999999999999,5.435,99,4.95,0.211874,0.252415,0.0,999.0,17,NL,Luke Little,681432,28036,28036
MIN,Twins,2.33922,1.90351,0.251,52.002,2,9.8458,,54.4464,238.19,51.4944,29.34,27.34,6.11588,51.1048,23.0352,2.15764,4.47476,4.51931,1.36886,8.44763,3.80772,2.21855,1.01096,0.214555,0.0967093,0.11784558743238449,,0.24442,0.295704,0.68503,4.23395,264.20000000000005,4.892592592592593,263,4.87037037037037,0.211869,-0.0796989,0.0,999.0,8,AL,Anthony Banda,607455,14706,14706
CIN,Reds,1.70203,1.37047,0.0,43.737,0,4.4504,,42.2368,182.095,38.5732,21.51,20.04,5.04476,41.5173,17.2971,1.75641,2.75743,4.27021,1.32279,8.84668,3.68575,2.40024,1.07496,0.227998,0.0949897,0.13300828635692596,,0.238047,0.290344,0.703995,4.14636,187.9,4.473809523809524,185,4.404761904761905,0.211634,-0.00542035,0.0,999.0,18,NL,Sam Moll,594580,14874,14874
MIL,Brewers,2.24044,1.62236,0.381,44.653,0,3.8682,,43.6897,185.515,39.6183,22.08,20.55,6.26838,41.584,14.9272,1.11801,2.08195,4.23326,1.24847,8.56622,3.07498,2.78579,1.29128,0.224154,0.0804634,0.1436905413866043,,0.235115,0.27641,0.709322,4.26466,196.8,4.472727272727273,191,4.340909090909091,0.209609,0.101346,0.0,999.0,23,NL,Rob Zastryzny,642239,15094,15094
SFG,Giants,0.851836,0.712993,0.048,21.449,0,0.6559,,26.5341,113.866,26.1784,13.39,12.48,2.95164,23.1166,8.78174,0.762405,0.94594,4.23304,1.31756,7.84084,2.97864,2.63235,1.00115,0.203017,0.0771236,0.12589290738105774,,0.251382,0.297513,0.699697,3.93867,115.30000000000001,4.270370370370371,116,4.296296296296297,0.208646,0.113457,0.0,999.0,30,NL,Tristan Beck,663941,21584,21584
