Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,Name,MLBAMID,playerids,PlayerId
ARI,Diamondbacks,39.198,141.117,158.319,34.855,23.8735,7.01075,0.626167,3.34462,18.5719,16.5566,13.77,0.522937,34.4503,2.08287,1.07001,0.278786,2.7012,3.95695,0.807143,0.246993,0.320854,0.376651,0.697505,0.306722,0.0869763,0.2176,0.399707,0.129658,5.33865,0.301845,,,17.8926,-0.814014,0.0,0.202042,0.202042,0.287745,-0.7895321995019913,-1.663495421409607,94.7156,162.0,4.153846153,162.0,4.153846153,999.0,0.0,OF,/players/ryan-waldschmidt/sa3025261/stats/batting,15,NL,Ryan Waldschmidt,814439,sa3025261,sa3025261
SEA,Mariners,106.581,384.621,421.016,89.87,57.18,17.4132,0.549079,14.7277,44.9988,52.6895,30.2753,1.64455,98.8953,2.81036,2.78795,0.52089,7.78644,3.54988,1.16265,0.233658,0.292407,0.396661,0.689068,0.29834,0.0719102,0.234897,0.306135,0.163003,3.18658,0.274456,,,44.7162,-5.03004,-0.03,-0.351196,-0.351196,0.283711,-2.04308819770813,-9.679309157654643,96.5904,418.8,3.914018691,418.8,3.914018691,477.1600036621094,0.14634146,OF,/players/dominic-canzone/26438/stats/batting,11,AL,Dominic Canzone,686527,26438,26438
MIA,Marlins,85.109,288.082,319.728,63.2121,40.9275,13.5148,0.840324,7.92957,31.4335,33.7466,25.7161,0.813852,68.3502,2.96906,2.20244,0.758832,4.81433,4.29479,1.28239,0.219424,0.288107,0.354747,0.642854,0.28252,0.0804311,0.213776,0.37624,0.135323,4.13779,0.258324,,,29.8518,-7.92653,0.93,-0.120391,-0.120391,0.283442,-8.540711149573326,0.6774210333824158,77.7795,278.1,3.271764705,278.1,3.271764705,999.0,0.0,3B,/players/graham-pauley/31363/stats/batting,20,NL,Graham Pauley,688363,31363,31363
ATH,Athletics,43.265,139.586,152.807,30.8449,21.2584,5.40338,0.000495051,4.18259,14.808,15.3781,9.29322,0.129729,42.6216,1.37457,0.884576,1.32296,2.85201,0.547774,0.240059,0.220974,0.274666,0.349584,0.62425,0.273989,0.0608167,0.278924,0.21804,0.12861,2.34707,0.284651,,,13.2086,-4.84668,-0.37,-0.198663,-0.198663,0.277426,-5.517871111631393,2.9683486223220825,70.4654,117.6,2.73488372,117.6,2.73488372,999.0,0.02631579,C,/players/austin-wynns/15271/stats/batting,10,AL,Austin Wynns,642851,15271,15271
CHC,Cubs,81.444,284.102,313.892,67.5195,46.2474,12.5743,1.67858,7.01928,37.6331,30.1929,24.1256,0.410593,64.927,2.92873,2.10824,0.62787,4.89806,10.9134,2.92327,0.23766,0.301898,0.367857,0.669755,0.294149,0.0768594,0.206845,0.37158,0.130197,5.7864,0.282363,,,32.2706,-4.81815,0.21,0.504354,0.504354,0.274249,-3.6329073309898376,-4.126138731837273,88.8791,305.2,3.767901234,305.2,3.767901234,336.67999267578125,0.0,3B,/players/matt-shaw/33322/stats/batting,17,NL,Matt Shaw,807713,33322,33322
PHI,Phillies,44.922,144.169,159.406,32.1399,22.9626,6.62311,0.300881,2.25337,14.6538,14.5632,11.4299,0.281524,27.2917,1.91487,1.0918,0.799998,3.20742,0.728591,0.261886,0.222932,0.286778,0.319935,0.606713,0.269786,0.0717029,0.171209,0.418803,0.0970037,3.03324,0.258275,,,13.235,-5.60003,0.0,-0.199359,-0.199359,0.273308,-6.096489757299423,3.4662036895751953,68.7865,115.2,2.56,115.2,2.56,999.0,0.0,C,/players/rafael-marchan/21646/stats/batting,26,NL,Rafael Marchán,665561,21646,21646
NYY,Yankees,41.187,147.463,160.177,35.207,20.8899,7.01663,0.232529,7.06793,18.1727,20.7687,9.80809,0.248073,33.419,1.52671,1.17765,0.20108,2.73947,0.423291,0.148007,0.238751,0.29093,0.433277,0.724207,0.311152,0.0612328,0.208638,0.293488,0.194526,2.44972,0.260176,,,18.6786,-0.247512,-0.63,-0.187053,-0.187053,0.272793,-0.1846156066749245,-2.6639260053634644,100.013,171.1,4.173170731,171.1,4.173170731,999.0,0.42056075,OF,/players/randal-grichuk/10243/stats/batting,9,AL,Randal Grichuk,545341,10243,10243
SDP,Padres,64.314,236.005,256.79,52.8824,35.177,11.404,0.497267,5.80422,26.1372,25.6575,17.823,0.747834,52.6618,0.795741,1.72262,0.443746,4.17426,4.4766,0.776616,0.224073,0.278924,0.350389,0.629314,0.27509,0.0694071,0.205077,0.338444,0.126316,4.44909,0.262623,,,22.4265,-7.91524,0.0,0.227077,0.227077,0.271667,-6.538758546113968,0.6535975337028503,77.7695,210.9,3.2953125,210.9,3.2953125,999.0,0.0,2B/3B,/players/sung-mun-song/sa3012529/stats/batting,29,NL,Sung-Mun Song,823550,sa3012529,sa3012529
STL,Cardinals,48.885,156.171,169.683,38.3636,28.4282,6.84112,0.76486,2.32936,17.1444,14.8659,9.42501,0.517453,25.4229,1.90709,1.21013,0.969743,3.63432,3.5527,0.858957,0.245651,0.294557,0.343998,0.638555,0.280295,0.0555448,0.149826,0.370729,0.0983468,5.07417,0.27798,,,15.5361,-4.51326,2.38,0.0997137,0.0997137,0.270967,-3.973934732377529,0.9789750576019287,79.7441,139.4,2.844897959,139.4,2.844897959,999.0,0.0,OF,/players/nathan-church/31357/stats/batting,28,NL,Nathan Church,701675,31357,31357
ATH,Athletics,42.694,149.096,164.374,32.6166,20.0747,6.68974,0.402947,5.44923,20.1937,16.7493,12.7016,0.137874,55.2521,1.10205,0.928535,0.54575,1.98367,5.76918,1.64832,0.218762,0.283347,0.378682,0.662029,0.289042,0.0772725,0.336137,0.229884,0.159919,5.6656,0.304147,,,16.2174,-3.20467,0.31,0.256076,0.256076,0.270535,-3.456890434026718,0.44177158176898956,80.8347,150.9,3.509302325,150.9,3.509302325,999.0,0.0,2B,/players/zack-gelof/29766/stats/batting,10,AL,Zack Gelof,680869,29766,29766
WSN,Nationals,34.949,112.62,123.14,26.8532,19.7913,5.37707,0.395551,1.28924,11.3787,10.7117,8.54718,0.657726,21.3583,0.641432,0.812455,0.518511,2.35877,2.60672,0.772965,0.23844,0.293927,0.327552,0.621479,0.273588,0.0694103,0.173448,0.40018,0.0891126,4.55232,0.281587,,,10.6041,-3.94584,-0.31,0.0178282,0.0178282,0.262184,-3.919541137292981,2.3866822123527527,73.0218,95.0,2.714285714,95.0,2.714285714,999.0,0.05555556,C,/players/drew-millas/25643/stats/batting,24,NL,Drew Millas,686452,25643,25643
NYY,Yankees,82.926,311.503,341.042,75.7257,48.8699,14.8229,0.244819,11.788,38.5523,39.7323,24.7925,0.7872,78.1768,1.76429,2.24813,0.472511,6.07418,3.8222,1.48482,0.243098,0.300559,0.405782,0.70634,0.306192,0.0726964,0.229229,0.317134,0.162684,3.4451,0.285708,,,38.3965,-1.90023,-0.29,-0.336367,-0.336367,0.261694,-1.704412043094635,-7.479712039232254,96.5965,355.7,4.285542168,355.7,4.285542168,748.3599853515625,0.02083333,1B,/players/paul-goldschmidt/9218/stats/batting,9,AL,Paul Goldschmidt,502671,9218,9218
ATH,Athletics,54.977,174.45,189.941,42.218,28.4839,8.66644,0.496653,4.57099,20.6301,19.3026,11.9692,0.0485014,37.5515,1.80939,1.27179,0.440374,3.15274,2.57137,0.878252,0.242006,0.295496,0.375985,0.671481,0.293656,0.0630156,0.197701,0.318742,0.133979,4.04826,0.28179,,,19.4514,-2.99156,0.39,-0.124068,-0.124068,0.261592,-3.7029882967472076,-0.2797977924346924,84.0132,179.2,3.258181818,179.2,3.258181818,999.0,0.02272727,2B/3B,/players/andy-ibanez/18819/stats/batting,10,AL,Andy Ibáñez,628451,18819,18819
LAA,Angels,48.313,150.187,168.743,32.3686,21.0758,6.40992,0.698937,4.18391,18.8418,16.0967,14.1988,0.0912427,53.8298,2.35105,0.983014,0.414887,2.05412,3.79043,1.1706,0.215522,0.291668,0.351084,0.642751,0.284601,0.0841445,0.319004,0.263772,0.135561,5.21955,0.302553,,,16.04,-3.89829,0.0,0.030915,0.030915,0.260017,-3.9151070211082697,0.745570957660675,80.2144,142.7,2.972916666,142.7,2.972916666,999.0,0.0,OF,/players/chris-taylor/13757/stats/batting,1,AL,Chris Taylor,621035,13757,13757
ATL,Braves,42.114,137.474,148.809,33.0783,22.4315,5.25096,1.45341,3.94244,18.9734,14.3997,8.51765,0.160529,41.0645,1.61259,0.818715,0.385921,2.09412,5.44286,1.33936,0.240615,0.291118,0.385988,0.677106,0.294385,0.0572388,0.275954,0.207421,0.145374,6.92335,0.312329,,,15.3272,-2.2557,1.24,0.32618,0.32618,0.256516,-2.0058872997760773,-0.4360768795013428,86.7774,145.3,3.459523809,145.3,3.459523809,999.0,0.05940594,OF,/players/eli-white/19346/stats/batting,16,NL,Eli White,642201,19346,19346
BAL,Orioles,45.767,168.98,183.974,43.6735,29.3879,7.68588,0.696722,5.90301,21.5343,21.6308,11.7142,0.109218,44.095,1.42304,1.65618,0.200655,3.40002,0.968087,0.333692,0.258454,0.309135,0.416984,0.726119,0.314364,0.0636732,0.23968,0.265659,0.15853,3.72249,0.31309,,,21.9335,0.195564,0.04,-0.223052,-0.223052,0.255601,0.32814833521842957,-4.164052449166775,102.542,203.6,4.426086956,203.6,4.426086956,748.0900268554688,0.36666667,1B,/players/ryan-mountcastle/18373/stats/batting,2,AL,Ryan Mountcastle,663624,18373,18373
CLE,Guardians,28.793,102.67,114.809,23.5854,15.4424,5.4236,0.292156,2.42724,11.8856,11.2616,9.924,0.435547,22.741,0.954474,0.874356,0.386071,1.85465,1.78721,0.347111,0.22972,0.301197,0.35916,0.660357,0.290164,0.0864392,0.198077,0.436392,0.12944,4.21155,0.269956,,,11.4318,-2.13375,0.0,0.0444086,0.0444086,0.255228,-1.9025651924312115,0.4443363845348358,85.6116,101.5,3.5,101.5,3.5,999.0,0.0,2B,/players/juan-brito/sa3009808/stats/batting,5,AL,Juan Brito,682877,sa3009808,sa3009808
LAD,Dodgers,48.722,160.233,178.053,39.1662,28.9288,7.01974,0.389388,2.82831,19.9363,16.9736,11.0292,0.30292,25.3097,1.41931,1.08447,1.35348,4.08304,2.50305,1.08122,0.244433,0.297036,0.346056,0.643092,0.283269,0.0619434,0.142147,0.435771,0.101623,4.19882,0.272849,,,16.7323,-4.30601,0.2,-0.213328,-0.213328,0.252688,-4.403875559568405,0.9518826752901077,80.1424,145.8,2.975510204,145.8,2.975510204,999.0,0.0,SS,/players/miguel-rojas/7802/stats/batting,22,NL,Miguel Rojas,500743,7802,7802
SFG,Giants,81.387,294.069,327.028,69.3731,42.1091,13.9569,0.454164,12.8529,36.8632,42.6801,27.938,2.96997,97.6899,2.15336,2.61714,0.250154,5.17109,1.66249,0.282512,0.235907,0.30438,0.417578,0.721958,0.309927,0.0854301,0.29872,0.285987,0.181671,3.10928,0.303638,,,37.8103,-0.830588,-0.02,-0.240233,-0.240233,0.251886,-0.1284540444612503,-8.286049384623766,100.288,349.0,4.308641975,349.0,4.308641975,999.0,0.6,1B/DH,/players/bryce-eldridge/33390/stats/batting,30,NL,Bryce Eldridge,805811,33390,33390
LAD,Dodgers,50.541,172.12,188.767,39.5731,24.5519,8.26444,0.260453,6.49634,21.4853,23.0084,13.1582,0.0714993,41.7584,1.25265,1.55974,0.502079,3.02531,0.485699,0.191692,0.229916,0.28701,0.394187,0.681197,0.295786,0.0697063,0.221216,0.315104,0.164271,2.61197,0.263717,,,19.6577,-2.6466,-0.8,-0.238109,-0.238109,0.251259,-2.7623043209314346,-1.0599845945835114,88.7176,173.6,3.403921568,173.6,3.403921568,999.0,0.01801802,OF,/players/enrique-hernandez/10472/stats/batting,22,NL,Enrique Hernández,571771,10472,10472
TEX,Rangers,61.111,199.983,223.024,48.1319,34.6352,9.2271,1.44488,2.82471,27.5668,16.1865,17.9188,0.390192,49.3485,2.59886,1.28851,1.23509,3.60824,12.0574,2.78583,0.24068,0.309527,0.343644,0.653171,0.289777,0.0803449,0.22127,0.363108,0.102964,6.74423,0.303875,,,22.137,-4.21504,-0.17,0.909106,0.909106,0.251125,-2.885054349899292,-2.3390633314847946,85.5658,206.2,3.380327868,206.2,3.380327868,999.0,0.19354839,OF,/players/sam-haggerty/18054/stats/batting,13,AL,Sam Haggerty,664059,18054,18054
COL,Rockies,76.392,256.229,295.385,62.2434,42.4957,11.88,1.29268,6.57506,34.3377,29.7827,34.3092,1.12498,85.926,2.58597,1.53953,0.721728,5.59495,3.24212,1.10181,0.242921,0.336447,0.376359,0.712806,0.315563,0.116151,0.290895,0.399288,0.133438,4.18168,0.336839,,,35.5035,0.601499,-1.44,-0.319472,-0.319472,0.25105,-4.4844673573970795,-2.885807156562805,88.1032,311.4,4.097368421,311.4,4.097368421,746.0499877929688,0.1875,2B,/players/edouard-julien/27534/stats/batting,19,NL,Edouard Julien,666397,27534,27534
BAL,Orioles,50.856,191.572,204.741,44.8487,29.5607,8.88883,0.870322,5.52888,22.6461,21.3216,10.2443,0.0445926,49.0687,1.24841,1.41688,0.259496,3.35242,3.74483,1.21641,0.234109,0.275533,0.376176,0.65171,0.282781,0.0500355,0.239662,0.208775,0.142067,5.03829,0.284121,,,19.1592,-5.03253,-0.45,-0.0199023,-0.0199023,0.248926,-4.656652005389333,0.04050922393798828,80.7852,186.0,3.647058823,186.0,3.647058823,999.0,0.05660377,OF,/players/jeremiah-jackson/22239/stats/batting,2,AL,Jeremiah Jackson,669236,22239,22239
STL,Cardinals,25.614,79.2293,88.234,18.7702,11.0048,4.54505,0.27646,2.94384,10.958,10.1807,6.90835,0.302229,25.4594,1.31722,0.6515,0.127648,0.857076,3.8491,0.212158,0.23691,0.306399,0.412722,0.719122,0.311557,0.0782958,0.288544,0.271348,0.175812,6.24258,0.307441,,,10.3182,-0.107286,0.0,0.55798,0.55798,0.248413,0.6792890056967735,-1.1858333349227905,101.16,101.7,3.911538461,101.7,3.911538461,999.0,0.0,OF,/players/joshua-bez/sa3017022/stats/batting,28,NL,Joshua Báez,695491,sa3017022,sa3017022
,,30.92,118.077,126.876,28.8894,20.7721,5.05879,0.550734,2.50772,13.8096,12.3916,5.62295,0.0265171,24.0645,2.02905,0.952721,0.194617,2.46607,2.76764,0.879875,0.244666,0.288451,0.360552,0.649003,0.284078,0.0443185,0.18967,0.233661,0.115886,5.227,0.285339,,,12.0064,-2.98495,0.58,0.00573209,0.00573209,0.239006,-3.015107120387256,1.0571604669094086,79.8552,119.7,3.861290322,119.7,3.861290322,999.0,0.0,2B,/players/thairo-estrada/16426/stats/batting,-1,,Thairo Estrada,642731,16426,16426
MIL,Brewers,46.807,159.658,178.744,34.5011,23.9356,6.26764,1.30309,2.99482,18.9727,15.0178,16.1784,0.269154,49.3288,1.14478,1.1249,0.63763,2.49633,5.95557,1.36032,0.216094,0.290974,0.327947,0.618921,0.275318,0.0905118,0.275974,0.327972,0.111853,6.13717,0.290489,,,15.6435,-5.47651,0.6,0.363437,0.363437,0.237559,-4.945174187421799,1.3223302364349365,74.9415,146.9,3.125531914,146.9,3.125531914,999.0,0.01818182,OF,/players/blake-perkins/19921/stats/batting,23,NL,Blake Perkins,663368,19921,19921
,,37.57,119.813,131.296,31.0256,23.99,5.11831,0.652563,1.26471,13.5893,11.6225,6.2098,0.083994,22.2724,1.89089,0.739135,0.687109,3.30603,1.57049,0.510804,0.258951,0.304123,0.34423,0.648353,0.286143,0.0472961,0.169635,0.278812,0.0852794,4.53583,0.306766,,,12.6448,-2.86885,-0.31,-0.106382,-0.106382,0.237306,-3.0123735666275024,0.8882201313972473,81.2735,108.2,2.847368421,108.2,2.847368421,999.0,0.11818182,SS,/players/jose-iglesias/10231/stats/batting,-1,,Jose Iglesias,578428,10231,10231
PIT,Pirates,27.139,91.8577,101.014,21.6999,14.2277,5.08135,0.46026,1.93056,10.2541,10.5063,7.41194,0.172952,20.9959,0.83705,0.77822,0.129131,1.54523,0.604877,0.190959,0.236234,0.296862,0.364624,0.661486,0.289826,0.0733754,0.207851,0.353019,0.128389,3.78475,0.283596,,,10.0305,-1.90511,0.4,-0.104468,-0.104468,0.236017,-2.2305344566702843,1.1777932345867157,82.2417,90.4,3.348148148,90.4,3.348148148,999.0,0.0,C,/players/endy-rodriguez/25332/stats/batting,27,NL,Endy Rodríguez,682848,25332,25332
HOU,Astros,41.11,105.758,119.315,21.6323,15.4073,4.31012,0.150426,1.76449,10.5894,9.84612,8.79249,0.221929,24.3114,2.93619,1.10785,0.720622,2.21224,0.542125,0.205489,0.204546,0.281303,0.298198,0.579501,0.260803,0.0736914,0.203758,0.361662,0.0936522,2.83817,0.24592,,,9.03624,-5.06175,0.05,-0.153404,-0.153404,0.227472,-5.106719970703125,3.2220678813755512,64.7768,85.5,2.085365853,85.5,2.085365853,999.0,0.18181818,C,/players/cesar-salazar/21587/stats/batting,21,AL,César Salazar,663967,21587,21587
PHI,Phillies,57.652,200.818,222.985,47.8769,30.0044,10.175,1.03377,6.66369,26.1468,25.5955,14.914,0.965451,62.4311,5.454,1.55967,0.239384,3.29654,4.1614,1.18667,0.238409,0.306381,0.398921,0.705301,0.306671,0.0668836,0.279979,0.238888,0.160512,5.09548,0.309216,,,25.1916,-1.15581,-1.03,0.0201469,0.0201469,0.216071,-1.5512616503983736,-3.7529947757720947,94.0541,233.1,4.018965517,233.1,4.018965517,999.0,0.0,1B/3B,/players/otto-kemp/31792/stats/batting,26,NL,Otto Kemp,805249,31792,31792
SFG,Giants,13.651,47.7161,52.17,12.6724,9.53528,2.29185,0.170879,0.674383,5.68239,4.87673,3.62416,0.276828,7.90514,0.403984,0.34564,0.0801612,1.14447,1.08916,0.201149,0.265579,0.32061,0.363172,0.683783,0.299816,0.0694682,0.151527,0.458456,0.0975931,4.8015,0.303884,,,5.60352,-0.560772,-0.11,0.0477446,0.0477446,0.215373,-0.3626934848725796,0.7326542884111404,93.3621,53.9,3.85,53.9,3.85,999.0,0.0,C/3B,/players/jesus-rodriguez/sa3008916/stats/batting,30,NL,Jesus Rodriguez,683679,sa3008916,sa3008916
CHW,White Sox,38.197,113.957,122.036,24.681,16.863,4.6107,0.296775,2.91056,11.5869,11.5393,6.43313,0.0381497,32.9132,0.775886,0.582213,0.287302,2.07949,1.52949,0.50323,0.216581,0.261933,0.338871,0.600805,0.263205,0.0527151,0.269701,0.195457,0.122291,3.94783,0.27657,,,9.48029,-4.9392,-0.05,-0.0588467,-0.0588467,0.214043,-5.006886720657349,2.8972992412745953,65.5989,90.7,2.386842105,90.7,2.386842105,999.0,0.13636364,C,/players/korey-lee/25543/stats/batting,4,AL,Korey Lee,686676,25543,25543
MIN,Twins,19.341,70.3028,78.153,17.3871,11.6996,3.59738,0.388288,1.70175,9.10245,7.67018,6.33593,0.143255,16.759,0.851521,0.538843,0.123925,1.34006,1.62996,0.288439,0.247317,0.31494,0.382151,0.697091,0.305666,0.0810709,0.214438,0.378062,0.134834,5.21019,0.299447,,,8.76551,-0.468871,0.0,0.0841308,0.0841308,0.212315,-0.4365260452032089,-0.17908333241939545,94.3476,80.4,4.231578947,80.4,4.231578947,999.0,0.0,OF,/players/walker-jenkins/sa3022894/stats/batting,8,AL,Walker Jenkins,805805,sa3022894,sa3022894
CHC,Cubs,92.078,320.947,354.744,81.6708,56.6487,15.535,1.0623,8.4249,38.3804,40.3967,28.114,1.70281,67.0114,2.23446,2.85576,0.592655,7.17545,1.35729,0.452275,0.254468,0.316303,0.388242,0.704545,0.306883,0.0792515,0.188901,0.41954,0.133774,3.12581,0.294911,,,40.1382,-1.77753,0.0,-0.476841,-0.476841,0.208856,-1.4848699271678925,-8.271998405456543,97.6025,357.4,3.884782608,357.4,3.884782608,594.3599853515625,0.875,DH,/players/moises-ballesteros/28820/stats/batting,17,NL,Moisés Ballesteros,694208,28820,28820
ARI,Diamondbacks,97.786,345.036,393.864,80.2108,51.436,16.4773,1.04934,11.2482,44.6853,45.5298,43.6387,1.31246,99.955,2.02349,2.77278,0.392749,7.25195,2.07798,0.72827,0.232471,0.319904,0.384109,0.704013,0.309378,0.110796,0.25378,0.436584,0.151638,3.32869,0.291466,,,45.3621,-1.176,-0.22,-0.51499,-0.51499,0.208774,-2.132719874382019,-8.926018446683884,96.5345,397.5,4.056122448,397.5,4.056122448,999.0,0.57647059,1B/OF,/players/pavin-smith/19892/stats/batting,15,NL,Pavin Smith,656976,19892,19892
SDP,Padres,45.806,163.089,181.094,40.9276,29.6767,6.6218,0.250328,4.37878,19.365,19.4486,10.516,0.159917,32.9227,5.84506,1.40881,0.234951,4.59932,0.328173,0.172311,0.250952,0.316758,0.375171,0.691929,0.305357,0.058069,0.181799,0.319413,0.124219,2.374,0.287341,,,20.2657,-1.13192,-0.03,-0.3078,-0.3078,0.205246,-0.629135400056839,-3.3876929562538862,98.5029,175.5,3.815217391,175.5,3.815217391,999.0,0.03816794,1B,/players/ty-france/17982/stats/batting,29,NL,Ty France,664034,17982,17982
MIL,Brewers,55.645,177.116,194.48,36.8425,23.9437,7.07285,1.5367,4.28927,24.295,15.5233,14.2851,0.276963,52.7891,1.04958,1.09009,0.939059,1.15327,15.754,2.9971,0.208013,0.269593,0.337951,0.607544,0.266998,0.0734528,0.271437,0.270607,0.129938,8.0232,0.268751,,,15.7069,-7.27239,-0.01,1.66597,1.66597,0.202053,-5.423736929893494,0.9305018689483404,69.2419,166.5,2.973214285,166.5,2.973214285,743.3300170898438,0.04545455,2B/SS,/players/david-hamilton/27531/stats/batting,23,NL,David Hamilton,666152,27531,27531
CHW,White Sox,58.379,204.702,225.238,45.0569,28.6082,8.59063,0.644504,7.21358,24.648,23.8631,16.7036,0.179871,71.5472,2.32156,1.17958,0.331209,3.51106,3.66387,1.04818,0.22011,0.284927,0.374091,0.659019,0.288438,0.0741597,0.317652,0.233463,0.153982,4.53741,0.297696,,,22.1118,-4.50181,0.98,-0.00974545,-0.00974545,0.198865,-4.527874793857336,-1.2832629680633545,82.9806,206.4,3.558620689,206.4,3.558620689,999.0,0.0,OF,/players/everson-pereira/23695/stats/batting,4,AL,Everson Pereira,677592,23695,23695
TEX,Rangers,48.753,178.516,204.701,40.1158,25.2201,8.26862,0.225011,6.40203,22.8667,22.63,22.966,0.429217,48.0202,1.58314,1.37905,0.25691,3.67987,1.04156,0.369147,0.224718,0.316296,0.381145,0.697442,0.307495,0.112193,0.234587,0.478258,0.156427,2.76961,0.268694,,,23.2629,-0.924108,-0.07,-0.268587,-0.268587,0.19875,-0.8063956797122955,-4.298788376152515,97.7709,201.5,4.112244897,201.5,4.112244897,999.0,0.94615385,OF,/players/andrew-mccutchen/9847/stats/batting,13,AL,Andrew McCutchen,457705,9847,9847
MIL,Brewers,39.115,119.351,130.785,27.6594,20.5983,5.5075,0.556647,0.996976,13.6649,9.01702,8.35373,0.247826,34.0306,1.02587,0.773097,1.28082,2.1731,6.63021,1.31048,0.231748,0.286007,0.312281,0.598287,0.265599,0.0638738,0.260203,0.245477,0.0805329,6.35379,0.313319,,,10.4141,-5.03913,2.3,0.59311,0.59311,0.195278,-4.323165595531464,1.8821046352386475,68.2836,107.8,2.764102564,107.8,2.764102564,999.0,0.0,OF,/players/brandon-lockridge/21496/stats/batting,23,NL,Brandon Lockridge,663604,21496,21496
STL,Cardinals,44.975,137.188,155.038,33.1929,24.2183,6.33965,0.438287,2.19674,16.898,12.7858,13.1741,0.527808,20.099,2.43697,1.1074,1.1319,3.16535,4.52943,1.34103,0.241953,0.317103,0.342592,0.659695,0.293276,0.0849735,0.129639,0.655462,0.100639,4.82417,0.26721,,,15.8292,-2.48974,-0.57,0.0972546,0.0972546,0.194542,-1.9908112809062004,-1.2640586495399475,88.6365,135.7,3.015555555,135.7,3.015555555,999.0,0.03846154,2B/3B,/players/jose-fermin/21746/stats/batting,28,NL,José Fermín,665877,21746,21746
BOS,Red Sox,45.292,160.095,184.345,37.1572,23.0838,7.21286,0.18886,6.67162,20.3075,23.7174,21.3515,1.49636,46.2618,1.39465,1.30891,0.194848,3.19349,0.228722,0.141232,0.232094,0.325296,0.404526,0.729822,0.317695,0.115823,0.250952,0.461536,0.172431,1.87701,0.281049,,,22.4762,0.694444,-0.03,-0.304768,-0.304768,0.194519,-0.4794885218143463,-3.966195611283183,99.1958,199.3,4.428888888,199.3,4.428888888,746.0599975585938,0.0,1B,/players/triston-casas/22514/stats/batting,3,AL,Triston Casas,671213,22514,22514
WSN,Nationals,24.369,82.2708,91.2,16.8976,10.7171,3.3858,0.125296,2.66943,8.42957,10.1643,6.40216,0.0706143,31.3526,1.8329,0.473113,0.221075,1.56943,0.273278,0.10871,0.20539,0.276247,0.346931,0.623178,0.275386,0.0701991,0.343779,0.204199,0.141541,2.67527,0.292028,,,7.98671,-2.78927,-0.12,-0.114513,-0.114513,0.193983,-2.8975066393613815,1.7603240087628365,74.2532,74.1,3.0875,74.1,3.0875,999.0,0.01219512,C,/players/riley-adams/19864/stats/batting,24,NL,Riley Adams,656180,19864,19864
MIN,Twins,53.029,175.377,195.695,43.3179,31.5408,8.40683,0.912497,2.4578,21.2995,16.7335,14.9668,0.583322,33.5552,3.81182,1.27644,0.262444,4.38805,3.21347,0.859449,0.246998,0.317739,0.347383,0.665122,0.295146,0.0764803,0.171467,0.446035,0.100385,4.8389,0.290528,,,20.2774,-2.84546,0.82,-0.0376073,-0.0376073,0.189901,-3.012742143124342,-1.8688601851463318,87.1011,173.4,3.271698113,173.4,3.271698113,999.0,0.0,OF,/players/alan-roden/31564/stats/batting,8,AL,Alan Roden,702176,31564,31564
LAD,Dodgers,47.025,152.342,164.049,37.0462,27.2707,6.6561,1.12918,1.99019,19.7802,13.9048,9.40186,0.283675,37.6532,0.842956,1.078,0.383874,2.77508,6.18814,1.36049,0.243177,0.28895,0.340885,0.629835,0.276376,0.0573113,0.229524,0.249696,0.0977079,6.44953,0.308112,,,14.4982,-4.88541,0.0,0.434691,0.434691,0.187984,-4.344346255064011,0.7256944179534912,75.4205,138.6,2.94893617,138.6,2.94893617,740.77001953125,0.0,2B,/players/hyeseong-kim/35322/stats/batting,22,NL,Hyeseong Kim,808975,35322,35322
SFG,Giants,46.519,165.149,177.707,41.1106,27.1786,8.35428,0.519127,5.05865,19.9029,19.8843,8.92043,0.325668,24.673,1.60792,1.44821,0.581361,2.94212,2.91758,0.957339,0.24893,0.291539,0.397696,0.689234,0.297935,0.0501974,0.138841,0.361547,0.148766,4.30747,0.263411,,,18.8159,-2.18151,-0.21,-0.0553089,-0.0553089,0.186399,-1.724738571792841,-2.3636574298143387,92.0737,176.4,3.753191489,176.4,3.753191489,999.0,0.03773585,OF,/players/luis-matos/26467/stats/batting,30,NL,Luis Matos,682641,26467,26467
BOS,Red Sox,52.61,192.925,213.302,51.7668,36.3231,9.93188,0.488967,5.02278,23.8514,24.629,15.1859,0.681167,26.8247,3.23362,1.61728,0.34021,5.56942,1.80372,0.580684,0.268326,0.329572,0.40298,0.732552,0.319668,0.0711942,0.125759,0.566115,0.134654,3.48867,0.287311,,,26.3484,1.14515,-0.01,-0.233953,-0.233953,0.185801,-0.0944991409778595,-5.433376559987664,100.555,229.2,4.324528301,229.2,4.324528301,748.3300170898438,0.8627451,DH/OF,/players/masataka-yoshida/31837/stats/batting,3,AL,Masataka Yoshida,807799,31837,31837
