Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,Name,MLBAMID,playerids,PlayerId
LAD,Dodgers,37,144,158,36,25,7,0,3,18,15,10,0,23,1,1,1,,2,1,0.248187,0.302561,0.360234,0.662795,0.291365,0.0663837,0.142392,0.466205,0.112048,3.97225,0.27526,-0.0888424,,15.8884,-2.78273,0.8982,-0.107256,-0.196098,0.393047,-2.8763629645109177,1.4625514149665833,85.6888,140.1,3.786486486,140.1,3.786486486,999.0,0.0,SS,/players/miguel-rojas/7802/stats/batting,22,NL,Miguel Rojas,500743,7802,7802
COL,Rockies,57,218,247,60,44,12,1,3,31,22,19,0,33,8,2,1,,9,3,0.273539,0.349116,0.383591,0.732707,0.324882,0.0757752,0.133194,0.568908,0.110052,5.49598,0.306267,0.262271,,31.5993,2.37492,-0.443867,0.186353,0.448624,0.390554,-1.1675592362880707,-3.24108949303627,94.4867,276.4,4.849122807,276.4,4.849122807,745.8599853515625,0.24778761,OF,/players/tyler-freeman/22532/stats/batting,19,NL,Tyler Freeman,671289,22532,22532
MIA,Marlins,70,251,291,60,44,11,1,4,29,28,30,0,46,6,3,1,,2,0,0.239919,0.333183,0.340157,0.673341,0.303044,0.104142,0.157745,0.660188,0.100238,3.33628,0.275586,-0.495706,,32.0304,-2.36616,-1.13952,-0.332591,-0.828297,0.380646,-3.644044041633606,-2.317301034927368,91.8389,272.0,3.885714285,272.0,3.885714285,748.5399780273438,0.18421053,C/1B,/players/liam-hicks/29844/stats/batting,20,NL,Liam Hicks,689414,29844,29844
HOU,Astros,43,155,169,34,25,6,0,3,16,15,11,0,33,1,1,1,,1,1,0.220317,0.273117,0.323929,0.597046,0.263935,0.0632711,0.197118,0.32098,0.103612,2.73276,0.257592,-0.466237,,13.1923,-6.72125,1.93116,-0.283902,-0.750139,0.379286,-7.3182209730148315,5.222825884819031,66.9341,116.1,2.7,116.1,2.7,999.0,0.0,C,/players/christian-vazquez/9774/stats/batting,21,AL,Christian Vázquez,543877,9774,9774
COL,Rockies,64,246,275,60,40,12,2,5,32,27,19,0,72,5,2,3,,5,1,0.244198,0.310528,0.374566,0.685094,0.301085,0.0708551,0.263708,0.268688,0.130368,5.55638,0.322319,0.00465137,,29.8006,-2.67091,0.924163,0.018368,0.0230194,0.375349,-7.0824493784457445,1.6111995577812195,78.1848,261.9,4.0921875,261.9,4.0921875,999.0,0.0,2B/SS,/players/ryan-ritter/31500/stats/batting,19,NL,Ryan Ritter,690022,31500,31500
ATH,Athletics,37,143,158,36,26,7,1,2,17,14,11,0,24,1,1,1,,3,1,0.252321,0.309338,0.357742,0.66708,0.293709,0.0720953,0.154081,0.467906,0.105421,4.79021,0.288206,-0.100164,,16.1891,-2.48202,0.513775,-0.0799042,-0.180068,0.374703,-3.1507337987422943,1.3725717663764954,84.0495,142.3,3.845945945,142.3,3.845945945,999.0,0.0,3B/SS,/players/darell-hernaiz/26224/stats/batting,10,AL,Darell Hernaiz,687231,26224,26224
MIL,Brewers,37,140,158,30,21,6,1,3,18,15,15,0,43,1,1,0,,5,2,0.21727,0.297559,0.335615,0.633174,0.281908,0.0976375,0.269154,0.362757,0.118345,5.87847,0.287769,0.206406,,14.675,-3.99611,1.25175,0.207649,0.414055,0.372205,-3.43362033367157,1.8160969614982605,79.4555,131.2,3.545945945,131.2,3.545945945,999.0,0.01818182,OF,/players/blake-perkins/19921/stats/batting,23,NL,Blake Perkins,663368,19921,19921
CIN,Reds,56,219,240,53,37,9,1,6,27,25,16,0,61,3,2,0,,9,2,0.240463,0.30068,0.36722,0.667901,0.293835,0.0686096,0.254808,0.26926,0.126758,5.39599,0.304864,0.20323,,24.6601,-3.75243,0.278693,0.366641,0.569871,0.36739,-4.562558829784393,0.15600788593292236,81.9914,234.5,4.1875,234.5,4.1875,999.0,0.00884956,OF,/players/dane-myers/22054/stats/batting,18,NL,Dane Myers,667472,22054,22054
HOU,Astros,58,227,253,48,28,10,2,8,30,28,21,1,95,3,1,0,,7,2,0.210382,0.285249,0.381031,0.66628,0.290097,0.0840888,0.376699,0.223225,0.17065,6.3998,0.316008,0.102963,,25.1388,-4.70841,-0.221365,0.364524,0.467487,0.349488,-4.011356502771378,-1.2698220759630203,84.9564,237.1,4.087931034,237.1,4.087931034,743.5999755859375,0.0,OF,/players/zach-cole/31583/stats/batting,21,AL,Zach Cole,805904,31583,31583
KCR,Royals,56,223,240,54,35,11,1,6,24,26,12,0,44,3,2,1,,2,1,0.240375,0.282857,0.384597,0.667454,0.288973,0.0479455,0.182825,0.262248,0.144222,3.77908,0.269476,-0.21873,,23.711,-4.70159,0.584594,-0.199609,-0.418339,0.348926,-5.9194265604019165,1.0507980585098267,80.5899,219.4,3.917857142,219.4,3.917857142,999.0,0.05128205,2B,/players/michael-massey/27684/stats/batting,7,AL,Michael Massey,686681,27684,27684
STL,Cardinals,124,488,536,114,73,24,1,15,55,57,39,1,145,6,3,0,,10,3,0.234307,0.296423,0.383749,0.680171,0.296916,0.0725664,0.270855,0.267916,0.149442,4.46309,0.29963,-0.030584,,56.2974,-7.02199,-2.87723,0.0444407,0.0138567,0.34662,-5.619759281165898,-8.815196514129639,91.1301,512.3,4.131451612,512.3,4.131451612,511.7200012207031,0.00892857,OF,/players/jordan-walker/27475/stats/batting,28,NL,Jordan Walker,691023,27475,27475
ATH,Athletics,60,238,261,57,38,12,1,6,27,26,18,0,52,3,2,0,,4,1,0.239653,0.299336,0.369618,0.668954,0.293718,0.0690327,0.200323,0.344607,0.129965,4.27676,0.282639,-0.40508,,26.7492,-4.09875,0.622126,-0.176634,-0.581714,0.34652,-5.487790882587433,-0.11398464441299438,84.056,245.9,4.098333333,245.9,4.098333333,999.0,0.02272727,2B/3B,/players/andy-ibanez/18819/stats/batting,10,AL,Andy Ibáñez,628451,18819,18819
DET,Tigers,57,224,247,53,33,10,2,7,30,26,20,0,54,2,2,1,,6,2,0.236048,0.300071,0.392535,0.692606,0.301525,0.0790372,0.217955,0.36263,0.156487,5.97527,0.279466,0.251084,,26.9089,-2.31543,-0.718268,0.0114902,0.262575,0.345085,-2.068893313407898,-3.0738237500190735,92.0021,250.8,4.4,250.8,4.4,748.5399780273438,0.00877193,OF,/players/wenceel-perez/22857/stats/batting,6,AL,Wenceel Pérez,672761,22857,22857
CHW,White Sox,33,121,132,27,18,5,0,4,13,14,8,0,30,1,1,1,,1,0,0.224098,0.275036,0.360752,0.635788,0.277346,0.0604363,0.226902,0.266354,0.136654,3.28018,0.263554,-0.209237,,11.7619,-3.82443,0.364985,-0.0741062,-0.283343,0.344351,-4.117332458496094,2.941373646259308,75.3398,111.2,3.369696969,111.2,3.369696969,999.0,0.0,C,/players/reese-mcguire/15674/stats/batting,4,AL,Reese McGuire,624512,15674,15674
MIL,Brewers,41,151,170,33,20,5,0,7,19,24,14,0,46,4,1,0,,0,0,0.2164,0.294617,0.39897,0.693587,0.30312,0.0800737,0.270476,0.296048,0.18257,2.33279,0.256561,-0.356799,,18.6932,-1.36959,-0.819152,-0.216754,-0.573554,0.341602,-1.7836410403251648,-0.5247070789337158,93.987,168.1,4.1,168.1,4.1,999.0,0.21875,C,/players/gary-sanchez/11442/stats/batting,23,NL,Gary Sánchez,596142,11442,11442
COL,Rockies,132,519,570,128,82,26,3,16,67,61,44,0,164,3,3,1,,17,5,0.246783,0.308559,0.403305,0.711865,0.309996,0.0778389,0.287326,0.270908,0.156522,5.60011,0.327501,0.504721,,65.9621,-1.41621,0.0737839,0.498518,1.00324,0.339132,-9.614691376686096,-6.0359382554888725,84.2896,600.0,4.545454545,600.0,4.545454545,232.9199981689453,0.04054054,OF,/players/jordan-beck/31431/stats/batting,19,NL,Jordan Beck,687597,31431,31431
MIA,Marlins,35,139,151,36,25,8,1,2,17,15,9,0,17,1,1,1,,3,1,0.258931,0.304476,0.384795,0.689272,0.29932,0.0591548,0.113025,0.523379,0.125864,5.18885,0.277907,-0.0320562,,16.1738,-1.68556,0.276966,-0.146949,-0.179005,0.338047,-2.097995951771736,0.3751146271824837,89.2879,143.2,4.091428571,143.2,4.091428571,999.0,0.0,3B/OF,/players/javier-sanoja/28253/stats/batting,20,NL,Javier Sanoja,691594,28253,28253
ATL,Braves,102,410,440,104,76,20,1,6,47,42,22,0,56,2,3,2,,4,1,0.253138,0.292531,0.356414,0.648945,0.283954,0.05037,0.126456,0.398321,0.103276,4.09578,0.277222,-0.321677,,41.5653,-10.3891,-1.24965,-0.331479,-0.653156,0.336006,-11.267850995063782,-0.07187390327453613,79.6318,369.3,3.620588235,369.3,3.620588235,743.3800048828125,0.0,2B/OF,/players/mauricio-dubon/16530/stats/batting,16,NL,Mauricio Dubón,643289,16530,16530
BAL,Orioles,51,205,220,49,32,10,1,6,25,24,12,0,53,2,1,0,,3,2,0.237921,0.282555,0.386866,0.669421,0.290619,0.0523965,0.239822,0.218481,0.148945,4.6181,0.289068,-0.162371,,21.9725,-4.00473,-0.736057,-0.299668,-0.462039,0.335821,-4.041775792837143,-0.24531587958335876,86.1851,202.6,3.972549019,202.6,3.972549019,999.0,0.05660377,OF,/players/jeremiah-jackson/22239/stats/batting,2,AL,Jeremiah Jackson,669236,22239,22239
TBR,Rays,68,270,295,61,41,12,2,7,32,29,20,1,63,3,2,1,,11,2,0.227934,0.287745,0.362499,0.650244,0.284538,0.0669359,0.212101,0.315585,0.134565,6.44164,0.271721,0.419796,,28.0669,-6.83998,0.127782,0.935961,1.35576,0.335118,-5.723256826400757,-1.1726809293031693,79.6693,267.9,3.939705882,267.9,3.939705882,999.0,0.08695652,OF,/players/jonny-deluca/26365/stats/batting,12,AL,Jonny DeLuca,676356,26365,26365
SDP,Padres,111,434,481,103,66,22,1,15,49,56,39,1,97,4,4,0,,2,1,0.238252,0.304385,0.393935,0.69832,0.304089,0.0811075,0.201965,0.401591,0.155683,2.8633,0.2721,-1.09933,,53.3242,-3.50094,-0.471782,-0.591587,-1.69092,0.333325,-3.039211869239807,-9.697708368301392,97.6346,483.3,4.354054054,483.3,4.354054054,684.8099975585938,0.44366197,DH/OF,/players/gavin-sheets/19901/stats/batting,29,NL,Gavin Sheets,657757,19901,19901
ARI,Diamondbacks,25,96,110,23,16,4,1,2,13,11,11,0,23,2,1,0,,3,1,0.242598,0.329518,0.373094,0.702613,0.310913,0.101881,0.213758,0.476616,0.130496,5.802,0.295625,-0.0196538,,12.7974,-0.191187,0.842484,0.156328,0.136674,0.331597,-0.17779847979545593,-0.23714542388916016,97.5863,110.8,4.432,110.8,4.432,999.0,0.0,OF,/players/ryan-waldschmidt/sa3025261/stats/batting,15,NL,Ryan Waldschmidt,814439,sa3025261,sa3025261
STL,Cardinals,48,190,206,46,31,10,1,4,22,21,12,0,53,2,1,0,,3,1,0.241134,0.293347,0.36437,0.657717,0.288167,0.0596354,0.257155,0.231905,0.123236,4.54828,0.311755,-0.138001,,20.1888,-4.16481,0.322599,-0.138254,-0.276255,0.329587,-3.9070741534233093,0.27352483198046684,85.1369,184.8,3.85,184.8,3.85,999.0,0.01136364,2B/SS,/players/thomas-saggese/27883/stats/batting,28,NL,Thomas Saggese,695336,27883,27883
LAD,Dodgers,37,139,158,30,20,7,0,4,19,16,16,0,43,2,1,1,,3,1,0.218247,0.304364,0.356074,0.660438,0.29321,0.100478,0.270657,0.371239,0.137827,4.46315,0.282041,0.0721226,,16.1251,-2.54601,-0.335409,0.0570535,0.129176,0.329353,-2.3143680840730667,0.2780168652534485,86.9528,143.8,3.886486486,143.8,3.886486486,999.0,0.0,2B/3B,/players/alex-freeland/31665/stats/batting,22,NL,Alex Freeland,690976,31665,31665
ATH,Athletics,33,132,144,31,17,7,1,6,17,18,8,0,44,2,1,0,,2,1,0.232703,0.288653,0.427966,0.716619,0.308553,0.0589048,0.308106,0.191184,0.195262,5.20737,0.301339,-0.0704383,,16.5202,-0.527325,0.345925,-0.0350913,-0.10553,0.325276,-1.079008437693119,-0.7091679573059082,94.2753,155.0,4.696969696,155.0,4.696969696,748.5900268554688,0.02040816,OF,/players/colby-thomas/31855/stats/batting,10,AL,Colby Thomas,687515,31855,31855
COL,Rockies,91,366,392,93,55,18,4,17,50,54,20,1,99,3,2,0,,8,3,0.255381,0.298582,0.463536,0.762118,0.325049,0.0517985,0.251713,0.205784,0.208155,6.06308,0.303954,-0.303075,,50.0853,3.81343,-0.0885199,-0.0656627,-0.368738,0.308897,-2.8745616674423218,-7.13064943253994,94.6012,465.4,5.114285714,465.4,5.114285714,245.8300018310547,0.10071942,OF,/players/mickey-moniak/19956/stats/batting,19,NL,Mickey Moniak,666160,19956,19956
NYY,Yankees,22,86,96,21,14,4,0,3,13,10,9,0,25,1,1,0,,4,1,0.242491,0.315554,0.396555,0.712109,0.310965,0.0927105,0.254906,0.363705,0.154063,5.63692,0.301938,0.240991,,11.2018,-0.163215,0.00488683,0.344494,0.585485,0.302482,0.5723636075854301,-0.9275206136517227,99.8843,106.2,4.827272727,106.2,4.827272727,421.5400085449219,0.13043478,OF,/players/jasson-dominguez/28080/stats/batting,9,AL,Jasson Domínguez,691176,28080,28080
CLE,Guardians,87,326,375,71,42,14,1,14,41,47,41,1,102,5,4,0,,2,1,0.219318,0.31183,0.399973,0.711802,0.311078,0.108165,0.271273,0.39873,0.180655,3.08629,0.267114,-1.02752,,43.7646,-0.6029,-0.908487,-0.453683,-1.4812,0.298197,-1.4732298133894801,-8.540277481079102,100.018,388.5,4.465517241,388.5,4.465517241,737.989990234375,0.02325581,1B,/players/rhys-hoskins/16472/stats/batting,5,AL,Rhys Hoskins,656555,16472,16472
CIN,Reds,40,152,172,34,20,8,0,7,20,20,18,1,40,1,1,0,,1,1,0.22653,0.310019,0.412534,0.722553,0.314204,0.105165,0.233793,0.44982,0.186004,3.34962,0.261817,-0.281066,,20.4549,0.160251,0.160403,-0.209856,-0.490922,0.297982,-1.3163882791996002,-1.4835781306028366,95.9451,183.5,4.5875,183.5,4.5875,748.5800170898438,0.0,OF,/players/jj-bleday/26368/stats/batting,18,NL,JJ Bleday,668709,26368,26368
HOU,Astros,95,372,410,86,57,17,2,9,46,41,26,1,114,7,2,2,,7,2,0.231194,0.29184,0.363639,0.655479,0.287046,0.0636153,0.278051,0.22879,0.132445,5.32478,0.305506,-0.148316,,39.7507,-8.6502,0.742903,-0.0382995,-0.186615,0.288709,-8.464543506503105,-2.8169736862182617,82.8542,361.6,3.806315789,361.6,3.806315789,746.02001953125,0.0,OF,/players/joey-loperfido/29630/stats/batting,21,AL,Joey Loperfido,694388,29630,29630
MIN,Twins,13,46,55,10,6,2,0,1,7,5,8,0,19,1,0,0,,1,0,0.214746,0.33507,0.347788,0.682858,0.308415,0.143188,0.342326,0.418279,0.133042,5.52212,0.329907,0.000774282,,6.28723,-0.207071,1.31457,0.0537946,0.0545688,0.288696,-0.18892204761505127,1.1182774603366852,96.2413,54.1,4.161538461,54.1,4.161538461,999.0,0.0,OF,/players/emmanuel-rodriguez/sa3014693/stats/batting,8,AL,Emmanuel Rodriguez,691181,sa3014693,sa3014693
LAA,Angels,25,99,109,24,17,5,0,2,12,10,8,0,22,2,1,0,,2,1,0.241961,0.30507,0.352605,0.657675,0.290834,0.0713041,0.203911,0.349682,0.110644,4.05373,0.290057,0.00613828,,10.9362,-1.97074,0.630107,-0.052797,-0.0466587,0.274812,-2.143881518393755,1.0689957439899445,83.7103,99.7,3.988,99.7,3.988,999.0,0.03225806,2B,/players/vaughn-grissom/26031/stats/batting,1,AL,Vaughn Grissom,687093,26031,26031
LAA,Angels,77,304,335,65,45,11,0,9,36,32,24,0,89,5,1,1,,11,3,0.213628,0.278923,0.338863,0.617786,0.273466,0.0703762,0.264927,0.265644,0.125234,4.90036,0.270178,0.493323,,28.7747,-10.7527,0.415653,0.566905,1.06023,0.26698,-10.07979941368103,1.1715168952941895,71.7462,276.0,3.584415584,276.0,3.584415584,999.0,0.00854701,3B,/players/oswald-peraza/22823/stats/batting,1,AL,Oswald Peraza,672724,22823,22823
MIA,Marlins,19,74,82,17,11,4,1,2,11,8,6,0,20,2,0,0,,7,2,0.233237,0.307179,0.371734,0.678913,0.299472,0.0771289,0.241733,0.319067,0.138497,7.81836,0.294785,0.389215,,8.83224,-0.909203,-0.275831,0.648712,1.03793,0.262501,0.0013947486877441406,-0.17768274247646332,89.3922,89.0,4.684210526,89.0,4.684210526,748.530029296875,0.0,OF,/players/esteury-ruiz/21780/stats/batting,20,NL,Esteury Ruiz,665923,21780,21780
SFG,Giants,24,87,94,20,14,4,0,2,9,10,5,0,27,1,1,0,,1,0,0.227754,0.275192,0.346836,0.622028,0.272395,0.0533017,0.287715,0.185259,0.119082,3.56355,0.300391,-0.0721559,,8.0226,-3.11049,0.499609,-0.015066,-0.0872219,0.260628,-2.9261956959962845,2.339886426925659,74.5778,75.3,3.1375,75.3,3.1375,999.0,0.0,C,/players/daniel-susac/sa3019997/stats/batting,30,NL,Daniel Susac,691740,sa3019997,sa3019997
WSN,Nationals,40,151,172,35,25,7,1,2,17,15,16,0,26,3,1,0,,3,1,0.229237,0.314287,0.321886,0.636173,0.286376,0.0928567,0.148681,0.624536,0.0926493,4.43744,0.261691,-0.131853,,16.5742,-3.72051,2.1883,-0.173146,-0.304999,0.259618,-4.013697534799576,0.8387583494186401,81.7817,149.7,3.7425,149.7,3.7425,999.0,0.0,2B/3B,/players/jorbit-vivas/23917/stats/batting,24,NL,Jorbit Vivas,678391,23917,23917
MIA,Marlins,57,220,247,49,29,10,1,10,29,30,23,1,75,3,1,0,,5,2,0.221081,0.299249,0.404761,0.70401,0.306383,0.0910828,0.301328,0.302271,0.183681,4.77031,0.284286,0.0918859,,27.8844,-1.33993,0.724475,-0.122866,-0.0309801,0.259409,-1.752895275130868,-3.9375614523887634,94.126,265.0,4.649122807,265.0,4.649122807,999.0,0.20224719,DH/OF,/players/christopher-morel/21897/stats/batting,20,NL,Christopher Morel,666624,21897,21897
PHI,Phillies,52,202,227,47,30,10,1,7,27,27,16,1,64,7,2,0,,4,1,0.234465,0.307856,0.393773,0.701629,0.30657,0.0685851,0.284408,0.24115,0.159308,5.04635,0.305895,-0.205784,,25.5953,-1.19372,-0.564063,-0.149861,-0.355645,0.258461,-1.9719276130199432,-3.0423033237457275,93.9851,235.5,4.528846153,235.5,4.528846153,999.0,0.0,1B/3B,/players/otto-kemp/31792/stats/batting,26,NL,Otto Kemp,805249,31792,31792
NYY,Yankees,32,113,127,25,16,5,1,2,13,13,11,0,24,1,1,0,,1,0,0.219818,0.296032,0.342344,0.638376,0.282888,0.0890465,0.192308,0.463041,0.122527,4.17382,0.256317,-0.159973,,11.9326,-3.12025,-0.345936,-0.0717931,-0.231766,0.256444,-3.1532238870859146,1.2735078930854797,80.5433,103.9,3.246875,103.9,3.246875,999.0,0.02564103,C,/players/jc-escarra/20084/stats/batting,9,AL,J.C. Escarra,641555,20084,20084
CHW,White Sox,65,254,282,56,34,10,1,10,35,33,23,0,89,3,2,0,,6,1,0.219322,0.290838,0.388219,0.679058,0.296776,0.0816332,0.315849,0.258456,0.168898,5.27994,0.290629,-0.124668,,29.5601,-3.72315,-0.973066,0.155685,0.0310174,0.254284,-3.7125405687838793,-3.500380754470825,88.7242,274.9,4.229230769,274.9,4.229230769,999.0,0.0,OF,/players/everson-pereira/23695/stats/batting,4,AL,Everson Pereira,677592,23695,23695
TEX,Rangers,54,217,234,51,34,11,1,4,25,21,12,0,56,3,1,1,,7,2,0.234467,0.280369,0.356115,0.636484,0.278264,0.0504474,0.241171,0.209177,0.121648,5.37876,0.294689,0.0327098,,21.0025,-6.59827,-0.811646,0.292209,0.324919,0.253524,-5.832530975341797,0.2679833769798279,77.635,196.5,3.638888888,196.5,3.638888888,999.0,0.02941176,3B,/players/ezequiel-duran/23733/stats/batting,13,AL,Ezequiel Duran,677649,23733,23733
SDP,Padres,81,327,350,87,62,15,1,9,38,41,19,1,53,2,2,0,,2,1,0.264768,0.306467,0.396937,0.703404,0.304998,0.0534452,0.152271,0.350987,0.132169,3.54327,0.29195,-0.571045,,39.1089,-2.29225,-0.193663,-0.41112,-0.982166,0.252319,-1.7060509324073792,-7.481162905693054,98.2569,358.0,4.419753086,358.0,4.419753086,722.9099731445312,0.30208333,3B/OF,/players/miguel-andujar/15878/stats/batting,29,NL,Miguel Andujar,609280,15878,15878
MIN,Twins,37,145,158,30,18,7,1,5,16,17,10,0,45,2,1,1,,1,0,0.209731,0.267334,0.361866,0.6292,0.27409,0.0647128,0.28682,0.225622,0.152135,3.63986,0.268633,-0.18945,,13.6721,-4.99904,1.71063,-0.139692,-0.329142,0.248601,-5.4328866600990295,2.4222031831741333,72.5964,133.9,3.618918918,133.9,3.618918918,999.0,0.0,1B/2B/3B,/players/tristan-gray/19877/stats/batting,8,AL,Tristan Gray,656484,19877,19877
BOS,Red Sox,30,113,131,27,16,5,0,5,15,17,15,1,33,1,1,0,,0,0,0.235806,0.330222,0.419657,0.74988,0.325153,0.117478,0.25241,0.465426,0.183851,1.96113,0.284774,-0.301354,,16.7061,1.28216,0.397908,-0.206862,-0.508216,0.248134,0.1584782600402832,-2.2275546491146088,104.333,147.7,4.923333333,147.7,4.923333333,746.0599975585938,0.0,1B,/players/triston-casas/22514/stats/batting,3,AL,Triston Casas,671213,22514,22514
NYY,Yankees,32,126,137,30,18,7,1,5,16,16,9,0,29,1,1,0,,0,0,0.239558,0.292115,0.425267,0.717382,0.308681,0.0629315,0.209238,0.300766,0.185709,3.32098,0.267435,-0.128528,,15.7478,-0.487963,-0.207668,-0.136855,-0.265383,0.246973,-0.538927435874939,-1.7780380100011826,98.3109,145.0,4.53125,145.0,4.53125,999.0,0.42056075,OF,/players/randal-grichuk/10243/stats/batting,9,AL,Randal Grichuk,545341,10243,10243
ATL,Braves,32,127,137,28,18,6,1,3,17,12,7,0,37,1,1,1,,11,2,0.223206,0.269375,0.354348,0.623723,0.271799,0.0543979,0.272767,0.199429,0.131142,8.03081,0.290933,0.869738,,11.6331,-4.60265,0.0942167,1.10236,1.97209,0.246038,-2.7010656595230103,0.5358833596110344,71.305,120.4,3.7625,120.4,3.7625,999.0,0.11111111,SS,/players/jorge-mateo/17273/stats/batting,16,NL,Jorge Mateo,622761,17273,17273
,,46,170,199,40,26,7,1,5,23,21,25,1,45,3,1,0,,3,1,0.23368,0.337139,0.376239,0.713378,0.315976,0.12395,0.224101,0.553099,0.142558,4.38937,0.284476,-0.615271,,24.0143,0.472485,-0.123816,-0.151403,-0.766674,0.242209,-0.35054612159729004,-4.025204472243786,101.767,213.9,4.65,213.9,4.65,999.0,0.91666667,OF,/players/jesse-winker/13590/stats/batting,-1,,Jesse Winker,608385,13590,13590
DET,Tigers,32,120,137,29,17,6,1,4,18,15,13,0,34,3,1,1,,3,1,0.238361,0.327802,0.402068,0.72987,0.320838,0.0973942,0.247716,0.393168,0.163707,5.43737,0.299269,-0.0359268,,17.104,0.868226,-0.0428262,-0.018389,-0.0543158,0.24067,0.8049981892108917,-3.1835668683052063,105.306,154.0,4.8125,154.0,4.8125,999.0,0.52380952,2B/DH/OF,/players/jahmai-jones/18872/stats/batting,6,AL,Jahmai Jones,663330,18872,18872
MIN,Twins,48,182,206,37,22,8,1,7,25,22,19,1,71,3,1,0,,4,1,0.203287,0.287959,0.363505,0.651464,0.286523,0.0934177,0.346864,0.269321,0.160218,5.54628,0.288552,0.120218,,19.9136,-4.44001,0.788436,0.0964911,0.216709,0.235116,-4.359874039888382,-0.43841552734375,81.1606,190.7,3.972916666,190.7,3.972916666,999.0,0.01492537,OF,/players/james-outman/24770/stats/batting,8,AL,James Outman,681546,24770,24770
PIT,Pirates,22,82,90,19,12,4,1,2,10,9,7,0,20,1,1,0,,1,0,0.232935,0.296647,0.360778,0.657426,0.288733,0.0784197,0.218108,0.359546,0.127843,4.13775,0.284697,-0.123497,,8.8861,-1.7831,0.874658,-0.137812,-0.261309,0.232639,-2.241924822330475,1.5126213431358337,81.493,86.4,3.927272727,86.4,3.927272727,999.0,0.0,C,/players/endy-rodriguez/25332/stats/batting,27,NL,Endy Rodríguez,682848,25332,25332
TBR,Rays,51,192,220,43,30,9,1,4,25,19,23,1,44,2,2,1,,8,2,0.225747,0.311147,0.338587,0.649734,0.2894,0.102941,0.200811,0.512627,0.11284,5.57972,0.270448,0.183784,,21.7549,-4.22233,-0.349669,0.628802,0.812586,0.231025,-3.5876240134239197,-1.7237430214881897,83.0187,202.8,3.976470588,202.8,3.976470588,999.0,0.14285714,2B/OF,/players/richie-palacios/24589/stats/batting,12,AL,Richie Palacios,680700,24589,24589
NYM,Mets,59,233,254,53,34,12,2,5,29,25,13,1,58,5,2,1,,7,2,0.22536,0.277969,0.359436,0.637405,0.277985,0.0506434,0.227269,0.222835,0.134076,6.44237,0.27528,0.503164,,22.7981,-7.23804,0.873899,0.399134,0.902298,0.230861,-5.329748213291168,-0.8682309985160828,79.315,218.7,3.706779661,218.7,3.706779661,999.0,0.0,OF,/players/tyrone-taylor/13675/stats/batting,25,NL,Tyrone Taylor,621438,13675,13675
WSN,Nationals,46,183,199,44,31,9,1,3,20,19,14,0,51,1,1,1,,6,2,0.241733,0.298072,0.357345,0.655417,0.288336,0.0701634,0.254558,0.275628,0.115612,5.17961,0.314645,0.00938055,,19.5431,-3.99873,-1.02659,0.0708994,0.0802799,0.216107,-3.9047452583909035,-0.60946324467659,83.1244,174.2,3.786956521,174.2,3.786956521,999.0,0.01923077,3B,/players/jose-tena/23691/stats/batting,24,NL,José Tena,677588,23691,23691
TBR,Rays,32,126,137,27,18,6,0,3,16,13,10,0,38,1,1,0,,7,2,0.215784,0.277557,0.345814,0.623371,0.274593,0.0729325,0.277661,0.262667,0.130031,5.98264,0.280123,0.387479,,11.9449,-4.29088,1.40319,0.598154,0.985634,0.207756,-3.4164236187934875,0.7161573767662048,72.8185,111.5,3.484375,111.5,3.484375,727.5700073242188,0.0,OF,/players/jacob-melton/31661/stats/batting,12,AL,Jacob Melton,689200,31661,31661
ARI,Diamondbacks,30,118,131,26,17,5,1,4,14,13,10,0,34,1,1,0,,3,1,0.221287,0.285989,0.366216,0.652205,0.285904,0.0773741,0.259299,0.298397,0.14493,5.2346,0.276255,-0.0325963,,12.5464,-2.87758,0.948911,0.0980012,0.0654049,0.205935,-2.9585769325494766,0.6299293339252472,80.4543,121.3,4.043333333,121.3,4.043333333,748.489990234375,0.01219512,2B/OF,/players/tim-tawa/29571/stats/batting,15,NL,Tim Tawa,694374,29571,29571
MIL,Brewers,41,161,179,37,26,7,1,2,20,14,14,0,45,1,1,2,,9,2,0.228303,0.291772,0.32168,0.613452,0.272772,0.0765198,0.2547,0.300432,0.0933772,6.77453,0.303781,0.539399,,15.2642,-5.8423,0.708191,0.934174,1.47357,0.205293,-4.200929045677185,0.26652389764785767,73.1972,147.5,3.597560975,147.5,3.597560975,999.0,0.0,OF,/players/brandon-lockridge/21496/stats/batting,23,NL,Brandon Lockridge,663604,21496,21496
BAL,Orioles,33,133,144,34,23,7,0,5,16,18,9,0,36,1,1,0,,1,0,0.256299,0.303727,0.410164,0.71389,0.309178,0.060113,0.248326,0.242073,0.153864,3.10979,0.314297,-0.0763727,,16.5934,-0.454112,0.405216,-0.120524,-0.196897,0.19781,-0.3721094876527786,-2.6619136333465576,98.9696,156.6,4.745454545,156.6,4.745454545,748.0900268554688,0.36666667,1B,/players/ryan-mountcastle/18373/stats/batting,2,AL,Ryan Mountcastle,663624,18373,18373
